game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
776668,2025-08-19,2025,CIN,2025-08-19 18:38:00,18,4,6,10,3,21,5,20,281,81.2,3,47,0.0638,0.15,75.4,24.1,58.3,1008.7,0.0,6.0,3.7,177.0,S,4.04,5.33,2.26
776652,2025-08-20,2025,CIN,2025-08-20 18:38:00,18,2,1,3,1,17,3,12,244,81.9,2,44,0.0455,0.0833,78.8,26.0,50.3,1005.6,0.0,6.7,4.1,176.6,S,4.43,5.87,2.46
776640,2025-08-22,2025,CHC,2025-08-22 18:38:00,18,2,3,5,4,19,5,8,263,81.1,6,42,0.1429,0.5,77.5,25.3,60.7,1004.6,0.0,6.5,4.1,222.0,SW,6.52,6.25,6.01
776618,2025-08-23,2025,CHC,2025-08-23 18:38:00,18,1,12,13,4,16,4,19,258,84.9,6,56,0.1071,0.2105,77.4,25.2,58.7,1005.0,0.0,7.3,4.5,174.7,S,4.66,6.3,2.46
776605,2025-08-24,2025,CHC,2025-08-24 13:07:00,13,3,4,7,1,14,6,15,299,79.6,0,56,0.0,0.0667,88.3,31.3,35.0,1005.0,0.0,9.6,5.9,213.7,SW,9.38,9.46,8.17
776444,2025-09-05,2025,ATH,2025-09-05 18:38:00,18,4,10,14,2,29,13,12,345,85.6,4,37,0.1081,0.1667,72.2,22.3,70.0,1004.0,0.0,7.3,4.6,177.7,S,4.97,6.51,2.83
776430,2025-09-06,2025,ATH,2025-09-06 18:38:00,18,4,17,21,6,17,9,32,350,86.5,8,71,0.1127,0.1875,74.7,23.7,67.7,1008.2,0.0,7.6,4.7,178.3,S,5.19,6.76,3.0
776414,2025-09-07,2025,ATH,2025-09-07 13:07:00,13,4,3,7,3,12,6,12,269,85.3,7,48,0.1458,0.25,90.6,32.5,27.7,1009.9,0.0,9.1,5.7,222.7,SW,9.09,8.67,8.42
776411,2025-09-08,2025,MIN,2025-09-08 18:38:00,18,3,12,15,3,26,11,18,349,83.5,6,47,0.1277,0.1667,71.0,21.7,76.0,1008.3,0.0,7.0,4.4,173.4,S,4.36,5.99,2.21
776390,2025-09-09,2025,MIN,2025-09-09 18:38:00,18,12,2,14,3,16,4,23,303,78.0,2,58,0.0345,0.1304,71.3,21.8,75.3,1005.3,0.0,6.4,4.0,179.0,S,4.47,5.78,2.62
776376,2025-09-10,2025,MIN,2025-09-10 13:07:00,13,4,3,7,3,16,9,11,270,85.8,6,45,0.1333,0.2727,78.4,25.8,47.7,1006.4,0.0,10.0,6.2,214.3,SW,9.79,9.83,8.57
776207,2025-09-23,2025,KC,2025-09-23 18:38:00,18,4,8,12,2,20,7,20,303,82.9,5,51,0.098,0.1,75.4,24.1,59.7,1005.5,0.0,5.5,3.4,173.0,S,3.37,4.64,1.69
776197,2025-09-24,2025,KC,2025-09-24 18:38:00,18,3,2,5,2,15,5,8,251,81.2,5,45,0.1111,0.25,74.1,23.4,72.0,1008.2,0.0,6.1,3.8,178.0,S,4.13,5.4,2.37
776178,2025-09-25,2025,KC,2025-09-25 18:38:00,18,4,9,13,4,22,4,18,304,83.7,8,49,0.1633,0.2222,68.4,20.2,82.7,1007.3,0.0,7.1,4.4,184.3,S,5.39,6.64,3.48
776169,2025-09-26,2025,HOU,2025-09-26 18:38:00,18,4,3,7,3,17,4,14,290,82.1,6,47,0.1277,0.2143,68.6,20.3,77.7,1005.5,0.0,4.4,2.8,193.0,S,3.76,4.34,2.73
776155,2025-09-27,2025,HOU,2025-09-27 18:38:00,18,1,6,7,4,17,6,10,282,81.0,4,45,0.0889,0.4,70.4,21.3,71.0,1006.8,0.0,4.9,3.0,221.0,SW,4.89,4.71,4.48
776135,2025-09-28,2025,HOU,2025-09-28 12:07:00,12,2,6,8,5,18,6,17,315,82.1,5,53,0.0943,0.2941,79.6,26.5,50.7,1009.5,0.0,10.1,6.3,232.7,SW,10.04,8.97,9.9
