game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
778112,2025-04-30,2025,CHC,2025-04-30 18:40:00,18,4,3,7,0,18,5,18,266,81.2,2,48,0.0417,0.0,63.6,17.5,56.7,991.1,0.0,5.5,3.4,28.7,NE,-0.59,-2.41,1.3
778100,2025-05-01,2025,CHC,2025-05-01 12:35:00,12,3,8,11,5,4,7,16,273,87.0,8,65,0.1231,0.3125,73.7,23.2,69.0,985.7,12.2,16.6,10.3,175.4,S,-7.56,-2.06,-12.14
778090,2025-05-02,2025,SD,2025-05-02 18:40:00,18,4,9,13,2,16,8,21,348,81.5,4,57,0.0702,0.0952,63.6,17.5,88.3,984.6,2.1,8.6,5.3,201.5,S,-0.15,2.78,-3.07
778065,2025-05-03,2025,SD,2025-05-03 16:05:00,16,1,2,3,1,12,10,9,247,82.2,4,47,0.0851,0.1111,65.1,18.4,80.7,982.8,0.9,8.3,5.2,218.3,SW,2.27,4.88,-0.61
778051,2025-05-04,2025,SD,2025-05-04 13:35:00,13,0,4,4,1,18,7,18,300,84.7,2,50,0.04,0.0556,69.3,20.7,61.7,981.3,0.1,6.1,3.8,222.2,SW,2.06,3.9,-0.03
777998,2025-05-09,2025,ATL,2025-05-09 18:40:00,18,3,2,5,2,20,3,12,277,81.8,1,42,0.0238,0.1667,53.1,11.7,52.3,991.4,0.0,12.5,7.8,329.0,NW,10.04,6.89,11.98
777985,2025-05-10,2025,ATL,2025-05-10 16:05:00,16,2,3,5,1,16,12,14,339,81.4,2,62,0.0323,0.0714,70.2,21.2,39.7,992.8,0.0,8.9,5.5,270.7,W,8.23,8.86,6.61
777967,2025-05-11,2025,ATL,2025-05-11 13:35:00,13,4,3,7,0,14,6,19,279,84.9,5,55,0.0909,0.0,74.1,23.4,43.3,997.4,0.0,7.5,4.6,38.7,NE,-2.08,-4.4,0.5
777859,2025-05-19,2025,CIN,2025-05-19 18:40:00,18,1,7,8,0,18,4,17,280,83.3,3,51,0.0588,0.0,58.6,14.8,62.0,988.0,0.0,12.1,7.5,353.7,N,5.85,1.86,9.13
777847,2025-05-20,2025,CIN,2025-05-20 18:40:00,18,1,0,1,0,9,4,11,246,82.1,1,49,0.0204,0.0,59.9,15.5,66.0,983.8,0.9,11.3,7.0,70.3,E,-8.35,-10.44,-5.26
777834,2025-05-21,2025,CIN,2025-05-21 12:35:00,12,3,1,4,0,15,7,13,303,81.5,3,45,0.0667,0.0,72.0,22.2,64.0,976.4,0.2,9.8,6.1,188.8,S,-2.31,1.07,-5.42
777814,2025-05-22,2025,MIL,2025-05-22 18:40:00,18,5,8,13,4,11,10,19,310,82.5,5,58,0.0862,0.2105,50.8,10.5,90.7,982.6,0.6,16.8,10.4,281.3,W,16.48,16.6,14.38
777806,2025-05-23,2025,MIL,2025-05-23 18:40:00,18,6,5,11,3,24,11,23,407,82.3,8,54,0.1481,0.1304,51.6,10.9,68.7,988.5,0.2,13.8,8.6,292.7,NW,13.77,12.92,12.95
