game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
747022,2024-06-25,2024,CLE,2024-06-25 18:35:00,18,8,10,18,5,12,6,30,287,83.8,8,67,0.1194,0.1667,85.7,29.8,36.7,1009.0,0.0,13.0,8.1,179.3,S,11.95,12.98,9.48
747019,2024-06-26,2024,CLE,2024-06-26 18:35:00,18,4,2,6,5,11,3,14,268,81.6,4,51,0.0784,0.3571,84.5,29.2,56.0,1003.5,0.3,12.5,7.8,203.2,SW,12.5,11.69,11.8
747020,2024-06-27,2024,TEX,2024-06-27 18:35:00,18,11,2,13,5,12,2,26,256,85.6,7,63,0.1111,0.1923,82.0,27.8,50.0,1008.1,0.0,8.1,5.1,278.9,W,1.92,-0.9,4.51
747017,2024-06-28,2024,TEX,2024-06-28 19:05:00,19,2,1,3,1,14,8,9,275,82.6,1,46,0.0217,0.1111,75.3,24.1,62.7,1018.4,0.0,18.3,11.4,134.0,SE,6.69,12.1,0.48
747018,2024-06-29,2024,TEX,2024-06-29 19:15:00,19,6,5,11,6,9,10,16,305,83.2,7,57,0.1228,0.375,80.2,26.8,81.7,1014.8,1.5,12.5,7.7,172.7,S,10.82,12.28,8.04
747016,2024-06-30,2024,TEX,2024-06-30 19:10:00,19,2,11,13,3,20,4,20,304,83.0,6,55,0.1091,0.15,78.3,25.7,83.7,1011.0,1.4,11.3,7.0,301.5,NW,-1.77,-5.48,2.15
747014,2024-07-09,2024,CHC,2024-07-09 18:35:00,18,2,9,11,3,20,6,19,307,82.4,3,53,0.0566,0.1579,87.4,30.8,66.7,1010.3,0.1,13.9,8.7,160.3,S,10.33,12.9,6.51
747015,2024-07-10,2024,CHC,2024-07-10 18:35:00,18,0,4,4,1,16,1,20,287,80.7,2,57,0.0351,0.05,84.1,29.0,78.3,1005.4,0.3,20.0,12.4,167.0,S,16.28,19.27,11.33
747011,2024-07-11,2024,CHC,2024-07-11 18:35:00,18,0,8,8,1,11,3,18,244,82.5,6,59,0.1017,0.0556,84.4,29.1,51.7,1014.3,0.0,7.2,4.5,81.5,E,-3.69,-1.37,-5.57
747012,2024-07-12,2024,NYY,2024-07-12 19:05:00,19,1,4,5,1,18,9,13,302,82.0,2,47,0.0426,0.0769,74.1,23.4,94.0,1019.9,9.7,3.3,2.1,176.4,S,2.96,3.28,2.29
