game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
529842,2018-05-01,2018,BAL,2018-05-01 19:07:00,19,3,2,5,1,9,6,14,279,85.4,3,57,0.0526,0.0714,1.0,3.0,1.0,10.0,148.0,86.4,44.0,0.1,0.0,6.0,2.0,4.0,131.0,84.4,40.0,0.0,56.2,13.5,68.7,1007.0,0.0,15.3,9.5,155.7,SE,5.41,9.99,0.18,night
529857,2018-05-02,2018,BAL,2018-05-02 19:07:00,19,10,7,17,4,14,9,19,325,88.2,7,56,0.125,0.2105,4.0,8.0,5.0,9.0,169.0,89.0,39.0,0.4444,0.0,6.0,4.0,10.0,156.0,87.4,42.0,0.0,58.2,14.5,73.7,1013.5,0.0,9.8,6.1,202.8,SW,9.1,9.83,7.28,night
529872,2018-05-03,2018,BAL,2018-05-03 19:07:00,19,12,3,15,0,12,5,23,298,86.3,3,58,0.0517,0.0,0.0,7.0,3.0,15.0,165.0,89.8,46.0,0.0,0.0,5.0,2.0,8.0,133.0,83.0,48.0,0.0,65.1,18.4,57.3,1013.9,0.0,7.1,4.4,253.7,W,6.26,4.71,7.05,night
529967,2018-05-10,2018,MIN,2018-05-10 19:07:00,19,7,4,11,5,11,5,20,284,87.3,5,54,0.0926,0.25,3.0,2.0,2.0,12.0,125.0,88.6,42.0,0.25,2.0,9.0,3.0,8.0,159.0,86.1,41.0,0.25,62.4,16.9,80.7,1004.3,0.0,11.9,7.4,201.3,S,10.87,11.84,8.58,night
529978,2018-05-11,2018,MIN,2018-05-11 19:07:00,19,4,5,9,4,19,5,19,319,85.8,6,51,0.1176,0.2105,1.0,8.0,2.0,10.0,159.0,87.3,44.0,0.1,3.0,11.0,2.0,9.0,160.0,84.2,41.0,0.3333,61.0,16.1,70.7,1004.4,0.0,19.1,11.8,151.0,SE,5.25,11.21,-1.33,night
529993,2018-05-12,2018,MIN,2018-05-12 18:07:00,18,3,5,8,0,19,16,17,397,84.4,2,65,0.0308,0.0,0.0,10.0,10.0,7.0,217.0,83.8,49.0,0.0,0.0,9.0,3.0,10.0,180.0,85.0,43.0,0.0,62.2,16.8,69.0,1008.7,0.0,13.4,8.3,211.0,SW,12.97,13.29,11.08,night
530008,2018-05-13,2018,MIN,2018-05-13 13:07:00,13,2,1,3,0,21,9,14,299,80.3,1,43,0.0233,0.0,0.0,8.0,5.0,7.0,139.0,80.6,38.0,0.0,0.0,13.0,3.0,7.0,160.0,80.0,37.0,0.0,70.3,21.3,43.3,1010.2,0.0,12.2,7.6,246.7,SW,11.33,9.1,12.19,day
530020,2018-05-14,2018,HOU,2018-05-14 19:07:00,19,2,1,3,0,20,4,10,248,84.6,0,36,0.0,0.0,0.0,10.0,2.0,4.0,130.0,80.8,25.0,0.0,0.0,10.0,1.0,6.0,118.0,88.2,26.0,0.0,61.8,16.5,72.3,1008.8,0.0,12.2,7.6,230.0,SW,12.12,11.03,11.75,night
530029,2018-05-15,2018,HOU,2018-05-15 19:07:00,19,3,5,8,2,19,3,15,299,82.5,2,47,0.0426,0.1333,2.0,12.0,2.0,8.0,161.0,83.7,40.0,0.25,0.0,7.0,1.0,7.0,138.0,81.3,41.0,0.0,62.5,17.0,67.7,1010.1,0.0,11.8,7.3,236.3,SW,11.57,10.08,11.67,night
530043,2018-05-16,2018,HOU,2018-05-16 18:40:00,18,0,2,2,1,14,2,10,241,85.5,3,50,0.06,0.1,0.0,7.0,1.0,5.0,118.0,85.3,36.0,0.0,1.0,7.0,1.0,5.0,123.0,85.6,34.0,0.2,67.0,19.5,48.7,1008.6,0.0,13.6,8.5,223.1,SW,13.59,12.93,12.61,night
