game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
529728,2018-04-22,2018,MIN,2018-04-22 13:10:00,13,8,6,14,4,22,7,23,331,82.9,3,49,0.0612,0.1739,80.1,26.7,64.3,1015.6,1.4,15.9,9.9,119.0,SE,-4.39,1.11,-9.37
529894,2018-05-04,2018,TOR,2018-05-04 19:10:00,19,6,2,8,3,16,5,14,288,83.0,3,48,0.0625,0.2143,77.3,25.2,69.0,1015.8,0.0,18.1,11.2,11.5,N,-15.09,-17.6,-10.76
529910,2018-05-05,2018,TOR,2018-05-05 18:10:00,18,5,3,8,2,13,8,13,279,83.1,1,51,0.0196,0.1538,77.3,25.2,75.0,1011.6,0.2,19.3,12.0,340.0,N,-8.17,-13.67,-1.69
529925,2018-05-06,2018,TOR,2018-05-06 13:10:00,13,1,2,3,1,15,6,15,283,82.5,3,50,0.06,0.0667,79.8,26.5,68.3,1011.7,0.4,12.7,7.9,309.3,NW,1.26,-3.13,5.51
529934,2018-05-08,2018,ATL,2018-05-08 19:10:00,19,0,1,1,1,17,9,9,303,79.5,1,44,0.0227,0.1111,77.4,25.2,66.0,1015.2,0.0,10.6,6.6,346.9,N,-5.58,-8.31,-2.18
529949,2018-05-09,2018,ATL,2018-05-09 19:10:00,19,2,5,7,1,23,1,14,290,80.4,1,46,0.0217,0.0714,78.7,26.0,63.7,1015.8,0.0,13.4,8.3,4.4,N,-10.18,-12.55,-6.59
530119,2018-05-22,2018,BOS,2018-05-22 19:10:00,19,2,4,6,3,16,7,13,288,83.8,3,47,0.0638,0.2308,75.1,24.0,89.3,1016.0,0.0,6.8,4.2,82.7,E,-5.38,-3.64,-6.48
530134,2018-05-23,2018,BOS,2018-05-23 19:10:00,19,1,4,5,0,24,9,8,291,80.7,1,35,0.0286,0.0,77.8,25.5,86.3,1016.2,0.2,12.9,8.0,315.6,NW,-0.13,-4.53,4.27
530147,2018-05-24,2018,BOS,2018-05-24 19:10:00,19,6,3,9,1,16,6,19,310,82.4,2,51,0.0392,0.0526,76.7,24.8,86.7,1015.4,4.0,6.5,4.0,204.2,SW,6.05,6.47,4.9
530156,2018-05-25,2018,BAL,2018-05-25 19:10:00,19,0,2,2,1,13,4,16,271,81.4,1,53,0.0189,0.0625,74.3,23.5,89.0,1012.8,1.2,10.7,6.6,124.3,SE,-1.97,1.73,-5.44
530171,2018-05-26,2018,BAL,2018-05-26 16:10:00,16,5,1,6,0,19,7,14,246,84.7,0,43,0.0,0.0,75.5,24.2,83.3,1008.8,0.2,17.0,10.6,106.3,E,-8.16,-2.56,-12.77
530186,2018-05-27,2018,BAL,2018-05-27 13:10:00,13,8,3,11,2,12,13,18,322,82.0,4,54,0.0741,0.1111,80.1,26.7,79.0,1003.4,0.7,34.1,21.2,164.2,S,16.67,25.85,5.48
530342,2018-06-07,2018,SEA,2018-06-07 19:10:00,19,4,5,9,3,14,4,18,256,84.2,3,55,0.0545,0.1667,78.5,25.8,83.3,1015.6,2.5,10.0,6.2,273.3,W,6.65,3.69,8.8
530356,2018-06-08,2018,SEA,2018-06-08 19:10:00,19,3,4,7,2,13,3,16,278,81.6,1,54,0.0185,0.125,78.1,25.6,80.7,1018.4,0.0,6.0,3.7,34.3,NE,-5.86,-5.89,-5.13
530371,2018-06-09,2018,SEA,2018-06-09 16:10:00,16,7,3,10,1,11,6,20,274,82.9,2,57,0.0351,0.05,83.5,28.6,65.7,1016.0,0.0,3.2,2.0,114.3,SE,-1.13,-0.04,-2.09
530386,2018-06-10,2018,SEA,2018-06-10 13:10:00,13,4,5,9,4,18,3,15,309,82.7,3,49,0.0612,0.2667,84.8,29.3,60.7,1014.8,0.3,8.1,5.0,270.6,W,5.64,3.33,7.27
