game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
630224,2020-09-11,2020,SEA,2020-09-11 18:40:00,18.0,4,3,7,2,11,4,10,250,83.6,3,50,0.06,0.2,0.0,6.0,1.0,7.0,123.0,80.6,42.0,0.0,2.0,5.0,3.0,3.0,127.0,86.6,41.0,0.6667,88.3,31.3,21.3,972.6,0.0,3.7,2.3,255.5,W,0.93,-0.36,2.11
630225,2020-09-12,2020,SEA,2020-09-12 17:10:00,17.0,3,7,10,2,16,9,17,263,84.1,2,51,0.0392,0.1176,0.0,7.0,3.0,7.0,117.0,83.3,40.0,0.0,2.0,9.0,6.0,10.0,146.0,84.9,38.0,0.2,94.4,34.7,17.3,969.9,0.0,5.5,3.4,213.3,SW,4.59,3.28,5.35
630226,2020-09-13,2020,SEA,2020-09-13 13:10:00,13.0,3,7,10,0,21,14,14,344,80.6,4,45,0.0889,0.0,0.0,13.0,8.0,5.0,172.0,79.4,45.0,0.0,0.0,8.0,6.0,9.0,172.0,81.8,48.0,0.0,102.1,38.9,13.7,971.8,0.0,6.9,4.3,117.2,SE,3.17,5.09,0.87
630243,2020-09-22,2020,TEX,2020-09-22 18:10:00,18.0,7,0,7,1,15,4,17,290,82.2,2,55,0.0364,0.0588,1.0,6.0,1.0,11.0,153.0,82.6,56.0,0.0909,0.0,9.0,3.0,6.0,137.0,81.7,37.0,0.0,95.3,35.2,21.7,972.5,0.0,5.6,3.5,323.6,NW,-4.53,-5.4,-3.12
630263,2020-09-23,2020,TEX,2020-09-23 15:10:00,15.0,7,3,10,3,15,3,19,285,83.8,2,54,0.037,0.1579,3.0,7.0,1.0,12.0,145.0,84.0,48.0,0.25,0.0,8.0,2.0,7.0,140.0,83.6,42.0,0.0,102.6,39.2,12.3,971.7,0.0,15.5,9.6,271.3,W,-0.36,-5.64,4.96
630203,2020-09-25,2020,COL,2020-08-27 15:10:00,15.0,11,5,16,3,11,10,21,280,84.5,4,48,0.0833,0.1429,2.0,5.0,6.0,13.0,158.0,83.7,51.0,0.1538,1.0,6.0,4.0,8.0,122.0,85.5,39.0,0.125,108.6,42.6,14.0,964.3,0.0,11.1,6.9,42.8,NE,-8.17,-5.09,-10.26
630270,2020-09-25,2020,COL,2020-09-25 15:40:00,15.0,4,0,4,1,14,9,15,232,82.3,1,36,0.0278,0.0667,1.0,3.0,6.0,9.0,127.0,82.4,42.0,0.1111,0.0,11.0,3.0,6.0,105.0,82.0,23.0,0.0,103.2,39.5,11.7,970.7,0.0,11.1,6.9,294.8,NW,-4.65,-7.82,-0.93
630271,2020-09-26,2020,COL,2020-09-26 17:10:00,17.0,3,10,13,2,20,3,19,290,84.5,4,56,0.0714,0.1053,0.0,9.0,1.0,6.0,110.0,85.7,35.0,0.0,2.0,11.0,2.0,13.0,180.0,83.8,58.0,0.1538,97.6,36.5,13.3,969.7,0.0,11.7,7.3,287.3,W,-3.49,-7.11,0.55
630202,2020-09-27,2020,COL,2020-09-27 12:10:00,12.0,11,3,14,1,14,5,21,264,81.9,3,56,0.0536,0.0476,1.0,4.0,5.0,15.0,149.0,84.4,41.0,0.0667,0.0,10.0,0.0,6.0,115.0,79.4,41.0,0.0,97.2,36.2,14.7,972.3,0.0,3.7,2.3,214.4,SW,3.02,2.13,3.55
634540,2021-04-09,2021,CIN,2021-04-09 18:40:00,18.0,5,6,11,2,19,12,17,361,82.4,6,58,0.1034,0.1176,1.0,11.0,8.0,6.0,201.0,81.3,54.0,0.1667,1.0,8.0,2.0,11.0,160.0,83.5,54.0,0.0909,87.5,30.8,5.0,968.3,0.0,19.4,12.1,258.7,W,3.81,-2.92,10.09
634484,2021-04-10,2021,CIN,2021-04-10 17:10:00,17.0,8,3,11,3,10,5,22,289,82.3,3,62,0.0484,0.1364,2.0,6.0,4.0,10.0,164.0,81.7,52.0,0.2,1.0,4.0,1.0,12.0,125.0,82.8,61.0,0.0833,89.8,32.1,7.0,965.7,0.0,13.9,8.6,285.0,W,-3.6,-7.97,1.21
632209,2021-04-11,2021,CIN,2021-04-11 13:10:00,13.0,7,0,7,2,21,8,15,263,85.0,4,43,0.093,0.1333,2.0,12.0,6.0,13.0,141.0,83.1,38.0,0.1538,0.0,9.0,2.0,2.0,122.0,86.9,39.0,0.0,89.7,32.1,7.7,965.7,0.0,7.9,4.9,236.0,SW,4.4,1.91,6.37
632231,2021-04-12,2021,ATH,2021-04-12 18:40:00,18.0,5,9,14,1,17,9,19,324,79.4,1,54,0.0185,0.0526,0.0,6.0,5.0,7.0,143.0,79.1,45.0,0.0,1.0,11.0,3.0,12.0,181.0,79.7,58.0,0.0833,85.7,29.8,12.7,964.9,0.0,12.9,8.0,278.3,W,-1.87,-6.14,2.62
632206,2021-04-13,2021,ATH,2021-04-13 12:40:00,12.0,5,7,12,4,23,6,19,327,81.6,5,50,0.1,0.2105,1.0,9.0,4.0,8.0,159.0,78.1,44.0,0.125,3.0,14.0,2.0,11.0,168.0,84.8,49.0,0.2727,85.0,29.4,14.3,967.6,0.0,13.3,8.3,191.3,S,13.07,11.39,13.18
634364,2021-04-27,2021,SD,2021-04-27 18:40:00,18.0,5,1,6,1,17,3,11,271,82.7,2,44,0.0455,0.0909,1.0,8.0,0.0,7.0,127.0,84.9,36.0,0.1429,0.0,9.0,3.0,4.0,144.0,81.0,45.0,0.0,70.4,21.3,19.0,969.1,0.0,11.9,7.4,276.0,W,-1.25,-5.22,2.88
634322,2021-04-28,2021,SD,2021-04-28 18:40:00,18.0,3,12,15,3,9,5,22,289,86.0,6,65,0.0923,0.1364,1.0,5.0,2.0,7.0,149.0,85.6,43.0,0.1429,2.0,4.0,3.0,15.0,140.0,86.3,53.0,0.1333,72.3,22.4,30.7,974.1,0.0,19.5,12.1,142.0,SE,15.37,18.55,10.33
634385,2021-04-29,2021,COL,2021-04-29 18:40:00,18.0,5,3,8,1,15,7,19,303,82.0,1,53,0.0189,0.0526,1.0,6.0,3.0,12.0,157.0,85.9,55.0,0.0833,0.0,9.0,3.0,7.0,146.0,77.6,49.0,0.0,89.2,31.8,12.3,976.2,0.0,6.3,3.9,316.0,NW,-4.56,-5.79,-2.78
