game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
414663,2015-06-19,2015,HOU,2015-06-19 19:10:00,19,5,2,7,2,20,4,12,252,88.0,4,43,0.093,0.1667,0.0,7.0,4.0,8.0,135.0,86.6,29.0,0.0,2.0,13.0,0.0,4.0,117.0,89.7,24.0,0.5,63.4,17.4,51.3,1017.8,0.0,7.3,4.5,332.7,NW,-2.22,-4.46,0.3,night
414678,2015-06-20,2015,HOU,2015-06-20 19:10:00,19,6,3,9,5,23,6,15,264,86.4,5,43,0.1163,0.3333,3.0,8.0,5.0,7.0,133.0,86.7,28.0,0.4286,2.0,15.0,1.0,8.0,131.0,85.9,25.0,0.25,66.8,19.3,45.0,1013.2,0.0,12.1,7.5,4.3,N,-9.18,-11.32,-5.93,night
414693,2015-06-21,2015,HOU,2015-06-21 13:10:00,13,2,6,8,2,18,10,14,328,90.3,2,49,0.0408,0.1429,0.0,8.0,6.0,4.0,159.0,91.9,27.0,0.0,2.0,10.0,4.0,10.0,169.0,88.9,31.0,0.2,72.6,22.6,39.7,1011.0,0.0,6.5,4.0,318.9,NW,-0.44,-2.63,1.81,day
414706,2015-06-22,2015,KC,2015-06-22 19:10:00,19,1,4,5,1,19,3,12,266,90.7,1,43,0.0233,0.0833,1.0,13.0,1.0,2.0,126.0,94.7,18.0,0.5,0.0,6.0,2.0,10.0,140.0,88.5,33.0,0.0,69.6,20.9,46.0,1016.0,0.0,3.6,2.2,268.0,W,2.63,1.63,3.31,night
414717,2015-06-23,2015,KC,2015-06-23 19:10:00,19,7,0,7,2,16,5,15,255,89.0,3,50,0.06,0.1333,2.0,6.0,5.0,10.0,150.0,89.1,31.0,0.2,0.0,10.0,0.0,5.0,105.0,88.9,26.0,0.0,72.5,22.5,43.0,1014.9,0.0,5.5,3.4,350.7,N,-3.23,-4.57,-1.5,night
414732,2015-06-24,2015,KC,2015-06-24 19:10:00,19,2,8,10,1,10,1,22,276,88.0,2,63,0.0317,0.0455,0.0,6.0,0.0,9.0,144.0,87.2,35.0,0.0,1.0,4.0,1.0,13.0,132.0,88.7,38.0,0.0769,72.4,22.5,45.0,1016.4,0.0,6.6,4.1,343.3,N,-3.11,-4.9,-0.95,night
414895,2015-07-06,2015,DET,2015-07-06 19:10:00,19,5,12,17,5,17,4,28,295,91.7,5,61,0.082,0.1786,1.0,10.0,3.0,9.0,153.0,92.9,30.0,0.1111,4.0,7.0,1.0,19.0,142.0,90.7,37.0,0.2105,82.3,28.0,32.0,1012.2,0.0,8.8,5.4,229.4,SW,8.74,7.99,8.44,night
414908,2015-07-07,2015,DET,2015-07-07 19:10:00,19,7,6,13,7,24,6,24,351,86.5,7,60,0.1167,0.2917,3.0,9.0,4.0,15.0,181.0,84.9,43.0,0.2,4.0,15.0,1.0,9.0,170.0,88.6,32.0,0.4444,77.2,25.1,43.0,1010.0,0.0,5.6,3.5,351.3,N,-3.32,-4.66,-1.57,night
414923,2015-07-08,2015,DET,2015-07-08 12:40:00,12,4,5,9,2,17,10,17,329,86.5,3,51,0.0588,0.1176,1.0,10.0,7.0,6.0,160.0,86.6,24.0,0.1667,1.0,7.0,3.0,11.0,169.0,86.4,32.0,0.0909,80.5,27.0,47.3,1008.3,0.0,6.1,3.8,331.3,NW,-1.72,-3.63,0.39,day
414933,2015-07-09,2015,LAA,2015-07-09 19:10:00,19,7,2,9,2,10,6,27,292,89.3,4,64,0.0625,0.0741,1.0,3.0,2.0,19.0,145.0,91.1,39.0,0.0526,1.0,7.0,4.0,8.0,147.0,87.3,34.0,0.125,83.2,28.5,46.7,1002.8,0.0,10.2,6.3,235.0,SW,10.05,8.83,10.04,night
