game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
745642,2024-07-06,2024,BAL,2024-07-06 13:07:00,13.0,19,8,27,7,14,11,34,346,83.2,8,69,0.1159,0.2059,5.0,6.0,6.0,18.0,160.0,83.7,58.0,0.2778,2.0,8.0,5.0,16.0,186.0,82.7,73.0,0.125,86.7,30.4,35.7,1009.7,0.0,8.4,5.2,261.7,W,6.71,4.6,8.02,day
745637,2024-07-07,2024,BAL,2024-07-07 13:07:00,13.0,3,6,9,2,20,5,15,285,83.2,3,50,0.06,0.1333,0.0,13.0,2.0,7.0,137.0,80.1,42.0,0.0,2.0,7.0,3.0,8.0,148.0,85.5,55.0,0.25,78.1,25.6,45.0,1011.5,0.0,13.6,8.5,260.7,W,11.05,7.67,13.09,day
745640,2024-07-19,2024,LAA,2024-07-19 18:40:00,18.0,13,3,16,5,15,6,23,278,81.5,6,57,0.1053,0.2174,3.0,7.0,4.0,14.0,148.0,81.2,57.0,0.2143,2.0,8.0,2.0,9.0,130.0,81.8,44.0,0.2222,79.4,26.3,43.7,1012.3,0.0,9.8,6.1,206.7,SW,9.3,9.8,7.69,night
745638,2024-07-20,2024,LAA,2024-07-20 13:07:00,13.0,8,2,10,1,13,8,17,286,83.2,3,51,0.0588,0.0588,1.0,7.0,3.0,11.0,144.0,84.4,51.0,0.0909,0.0,6.0,4.0,6.0,142.0,82.0,52.0,0.0,77.9,25.5,49.7,1012.7,0.0,13.6,8.5,206.0,SW,12.86,13.6,10.57,day
745633,2024-07-21,2024,LAA,2024-07-21 13:07:00,13.0,5,8,13,2,13,11,23,331,81.1,4,60,0.0667,0.087,1.0,4.0,7.0,8.0,147.0,82.3,53.0,0.125,1.0,9.0,4.0,15.0,184.0,80.2,69.0,0.0667,69.6,20.9,64.0,1012.7,0.0,18.8,11.7,206.7,SW,17.81,18.76,14.72,day
745635,2024-07-22,2024,HOU,2024-07-22 18:40:00,18.0,4,0,4,0,13,3,16,247,81.0,3,51,0.0588,0.0,0.0,4.0,1.0,8.0,117.0,84.1,48.0,0.0,0.0,9.0,2.0,8.0,130.0,77.9,47.0,0.0,71.2,21.8,61.3,1008.8,0.0,7.3,4.5,275.7,W,4.61,2.41,6.25,night
745632,2024-07-23,2024,HOU,2024-07-23 18:40:00,18.0,8,2,10,7,16,2,22,282,85.8,8,55,0.1455,0.3182,5.0,7.0,2.0,13.0,151.0,86.4,51.0,0.3846,2.0,9.0,0.0,9.0,131.0,85.1,49.0,0.2222,75.3,24.0,47.7,1011.6,0.0,10.4,6.4,304.6,NW,1.86,-1.74,5.24,night
745634,2024-07-24,2024,HOU,2024-07-24 12:37:00,12.0,1,8,9,1,16,3,20,274,85.7,3,57,0.0526,0.05,0.0,10.0,2.0,9.0,151.0,83.8,46.0,0.0,1.0,6.0,1.0,11.0,123.0,87.3,56.0,0.0909,83.5,28.6,34.7,1016.4,0.0,14.0,8.7,279.0,W,8.23,3.86,11.61,day
745631,2024-08-02,2024,LAD,2024-08-02 18:40:00,18.0,6,5,11,5,21,5,17,278,85.7,6,47,0.1277,0.2941,3.0,10.0,1.0,11.0,133.0,86.4,43.0,0.2727,2.0,11.0,4.0,6.0,145.0,85.0,41.0,0.3333,66.9,19.4,73.3,1016.8,0.0,6.3,3.9,232.0,SW,6.22,5.58,6.11,night
745636,2024-08-03,2024,LAD,2024-08-03 18:07:00,18.0,0,10,10,0,20,7,20,323,80.3,0,54,0.0,0.0,0.0,8.0,1.0,6.0,134.0,80.5,47.0,0.0,0.0,12.0,6.0,14.0,189.0,80.2,56.0,0.0,67.4,19.7,69.7,1012.4,0.0,7.5,4.7,235.3,SW,7.38,6.47,7.39,night
