game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
531273,2018-08-19,2018,MIA,2018-08-19 13:35:00,13,1,12,13,3,13,6,19,284,84.1,5,61,0.082,0.1579,0.0,4.0,2.0,2.0,108.0,83.1,32.0,0.0,3.0,9.0,3.0,17.0,176.0,84.9,46.0,0.1765,80.5,26.9,61.3,1012.1,0.3,9.4,5.8,326.7,NW,-5.26,-7.59,-2.29
531298,2018-08-21,2018,PHI,2018-08-21 19:05:00,19,10,4,14,4,14,9,22,312,84.4,3,60,0.05,0.1818,3.0,9.0,4.0,14.0,163.0,82.9,39.0,0.2143,1.0,5.0,3.0,8.0,149.0,85.6,44.0,0.125,76.1,24.5,94.7,1009.6,8.3,10.2,6.3,174.0,S,8.96,10.09,6.76
531313,2018-08-22,2018,PHI,2018-08-22 19:05:00,19,8,7,15,4,17,4,25,335,83.7,5,61,0.082,0.16,1.0,7.0,1.0,14.0,158.0,81.4,52.0,0.0714,3.0,10.0,2.0,11.0,177.0,86.1,48.0,0.2727,77.4,25.2,65.3,1009.1,0.0,12.2,7.6,306.3,NW,-2.92,-6.79,1.31
531324,2018-08-23,2018,PHI,2018-08-23 13:05:00,13,0,2,2,1,23,5,8,243,85.6,3,38,0.0789,0.125,0.0,10.0,1.0,5.0,115.0,87.5,26.0,0.0,1.0,13.0,4.0,3.0,128.0,83.4,23.0,0.3333,76.5,24.7,45.0,1016.8,0.0,13.4,8.3,350.0,N,-11.3,-13.08,-8.16
531425,2018-08-31,2018,MIL,2018-08-31 19:05:00,19,1,4,5,3,12,4,15,276,86.2,3,57,0.0526,0.2,0.0,8.0,4.0,9.0,156.0,85.8,41.0,0.0,3.0,4.0,0.0,6.0,120.0,86.6,40.0,0.5,75.4,24.1,91.7,1019.4,1.9,10.6,6.6,82.7,E,-5.27,-1.8,-8.09
531440,2018-09-01,2018,MIL,2018-09-01 19:05:00,19,5,4,9,2,11,7,18,319,83.9,3,55,0.0545,0.1111,0.0,3.0,3.0,8.0,160.0,83.4,49.0,0.0,2.0,8.0,4.0,10.0,159.0,84.6,39.0,0.2,75.6,24.2,90.0,1021.6,7.2,4.6,2.8,138.3,SE,1.99,3.27,0.46
531455,2018-09-02,2018,MIL,2018-09-02 13:35:00,13,4,9,13,3,16,13,19,334,82.2,3,56,0.0536,0.1579,1.0,11.0,2.0,9.0,146.0,82.8,34.0,0.1111,2.0,5.0,11.0,10.0,188.0,81.8,43.0,0.2,83.6,28.7,68.0,1021.4,0.0,4.6,2.8,196.7,S,4.54,4.43,4.11
531475,2018-09-03,2018,STL,2018-09-03 13:05:00,13,4,3,7,3,25,13,13,344,83.9,2,45,0.0444,0.2308,2.0,11.0,9.0,8.0,199.0,84.6,44.0,0.25,1.0,14.0,2.0,5.0,145.0,83.1,38.0,0.2,85.6,29.8,70.3,1022.6,0.0,5.5,3.4,230.0,SW,4.88,3.72,5.45
531490,2018-09-04,2018,STL,2018-09-04 19:05:00,19,8,11,19,6,20,16,19,392,87.4,7,50,0.14,0.3158,1.0,8.0,10.0,9.0,207.0,87.7,44.0,0.1111,5.0,12.0,4.0,10.0,185.0,87.0,41.0,0.5,82.8,28.2,84.0,1020.7,0.0,3.5,2.2,349.3,N,-2.9,-3.38,-2.08
531504,2018-09-05,2018,STL,2018-09-05 19:05:00,19,6,7,13,3,10,2,31,339,84.4,4,72,0.0556,0.0968,0.0,6.0,1.0,16.0,164.0,86.4,49.0,0.0,3.0,4.0,1.0,15.0,175.0,82.8,61.0,0.2,82.9,28.3,77.3,1019.7,0.0,6.0,3.7,180.4,S,5.59,6.03,4.48
531507,2018-09-06,2018,CHC,2018-09-06 19:05:00,19,4,6,10,1,22,6,22,343,82.8,1,59,0.0169,0.0455,1.0,12.0,2.0,11.0,161.0,85.4,41.0,0.0909,0.0,10.0,3.0,11.0,182.0,80.5,47.0,0.0,83.1,28.4,74.3,1017.4,0.1,6.5,4.0,204.0,SW,6.5,6.05,6.16
531512,2018-09-08,2018,CHC,2018-09-07 19:05:00,19,6,5,11,3,20,11,13,315,84.8,6,41,0.1463,0.2308,2.0,8.0,7.0,7.0,153.0,85.7,35.0,0.2857,1.0,12.0,2.0,6.0,162.0,83.9,35.0,0.1667,75.9,24.4,90.3,1016.6,3.6,9.3,5.8,8.4,N,-8.99,-9.22,-7.67
