game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
777160,2025-07-11,2025,COL,2025-07-11 19:10:00,19,2,3,5,2,29,9,14,305,80.6,3,38,0.0789,0.1429,87.2,30.7,47.3,995.9,0.0,8.7,5.4,201.9,S,-0.09,2.9,-3.07
777140,2025-07-12,2025,COL,2025-07-12 16:10:00,16,4,3,7,2,13,4,19,260,85.6,2,53,0.0377,0.1053,88.8,31.5,48.3,995.3,1.1,12.9,8.0,237.3,SW,7.37,10.55,3.3
777128,2025-07-13,2025,COL,2025-07-13 13:40:00,13,4,2,6,1,13,5,18,293,82.8,4,56,0.0714,0.0556,85.6,29.8,57.0,998.0,0.1,6.1,3.8,244.0,SW,4.02,5.33,2.22
777013,2025-07-25,2025,TB,2025-07-25 19:10:00,19,7,2,9,2,17,7,20,315,81.3,2,54,0.037,0.1,82.8,28.2,74.7,998.8,0.0,6.3,3.9,67.6,E,-4.49,-5.75,-2.69
777000,2025-07-26,2025,TB,2025-07-26 18:40:00,18,6,2,8,1,19,12,12,298,82.3,2,44,0.0455,0.0833,82.5,28.0,78.3,998.2,0.1,7.1,4.4,198.3,S,-0.51,1.93,-2.89
776982,2025-07-27,2025,TB,2025-07-27 13:40:00,13,2,1,3,1,18,3,8,258,81.0,1,39,0.0256,0.125,80.5,27.0,83.7,1000.9,4.1,5.0,3.1,314.0,NW,4.65,3.74,5.0
776967,2025-07-28,2025,LAD,2025-07-28 19:10:00,19,2,5,7,0,25,9,15,306,78.6,1,45,0.0222,0.0,82.0,27.8,81.0,999.6,0.0,6.5,4.0,273.3,W,6.14,6.5,5.04
776963,2025-07-29,2025,LAD,2025-07-29 19:10:00,19,4,5,9,3,20,8,17,297,79.5,1,49,0.0204,0.1765,84.4,29.1,67.7,999.4,0.0,7.5,4.7,24.3,NE,-0.24,-2.79,2.34
776941,2025-07-30,2025,LAD,2025-07-30 19:10:00,19,5,2,7,1,20,9,15,300,83.9,4,45,0.0889,0.0667,85.6,29.8,66.0,996.6,0.0,3.4,2.1,64.5,NE,-2.25,-2.97,-1.26
776928,2025-07-31,2025,ATL,2025-07-31 19:10:00,19,11,12,23,3,13,10,30,350,81.9,3,78,0.0385,0.1,73.3,23.0,76.3,999.8,0.0,14.2,8.8,22.7,NE,-0.04,-4.91,4.83
776921,2025-08-01,2025,ATL,2025-08-01 12:40:00,12,3,2,5,1,22,5,12,267,83.1,3,40,0.075,0.0833,77.3,25.2,36.3,1005.4,0.0,17.3,10.8,46.3,NE,-7.0,-12.0,-1.16
