game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
746363,2024-07-31,2024,PIT,2024-07-31 19:10:00,19,5,4,9,2,16,1,13,243,84.1,4,51,0.0784,0.1538,1.0,5.0,1.0,4.0,108.0,82.6,38.0,0.25,1.0,11.0,0.0,9.0,135.0,85.4,45.0,0.1111,85.0,29.4,79.0,1013.3,0.0,15.1,9.4,158.0,S,15.1,14.14,14.23,night
746354,2024-08-02,2024,TB,2024-08-02 19:10:00,19,3,2,5,1,21,6,15,284,85.1,2,43,0.0465,0.0667,0.0,7.0,1.0,10.0,132.0,84.8,45.0,0.0,1.0,14.0,5.0,5.0,152.0,85.3,38.0,0.2,85.0,29.4,78.3,1012.4,0.0,12.1,7.5,202.0,S,8.61,5.19,10.98,night
746358,2024-08-03,2024,TB,2024-08-03 18:15:00,18,1,6,7,4,19,4,18,274,82.2,3,49,0.0612,0.2222,1.0,7.0,1.0,5.0,120.0,79.8,45.0,0.2,3.0,12.0,3.0,13.0,154.0,84.4,49.0,0.2308,87.3,30.7,67.3,1008.9,1.9,4.1,2.5,43.1,NE,-1.69,-0.31,-2.87,night
746356,2024-08-04,2024,TB,2024-08-04 13:10:00,13,0,1,1,0,27,7,9,270,81.8,3,33,0.0909,0.0,0.0,12.0,3.0,3.0,123.0,83.8,35.0,0.0,0.0,15.0,4.0,6.0,147.0,79.9,38.0,0.0,90.7,32.6,59.7,1009.9,0.0,6.6,4.1,22.0,N,-4.73,-2.86,-6.04,day
746357,2024-08-16,2024,CWS,2024-08-16 19:10:00,19,4,5,9,4,23,7,19,298,82.8,4,48,0.0833,0.2105,2.0,16.0,2.0,8.0,144.0,82.8,41.0,0.25,2.0,7.0,5.0,11.0,154.0,82.8,57.0,0.1818,87.0,30.5,71.7,1011.4,0.0,10.8,6.7,162.7,S,10.79,9.8,10.47,night
746355,2024-08-17,2024,CWS,2024-08-17 18:10:00,18,6,1,7,0,15,6,18,284,78.6,2,50,0.04,0.0,0.0,7.0,2.0,13.0,153.0,80.7,49.0,0.0,0.0,8.0,3.0,5.0,131.0,76.2,45.0,0.0,88.5,31.4,64.3,1010.6,0.0,8.1,5.0,161.9,S,8.08,7.38,7.8,night
746359,2024-08-18,2024,CWS,2024-08-18 13:10:00,13,2,0,2,2,20,6,8,223,81.2,2,36,0.0556,0.25,2.0,7.0,5.0,5.0,119.0,83.5,41.0,0.4,0.0,13.0,1.0,3.0,104.0,77.8,29.0,0.0,93.7,34.3,54.7,1012.9,0.0,3.1,1.9,115.4,SE,2.3,2.87,1.45,day
746351,2024-08-19,2024,BOS,2024-08-19 19:10:00,19,5,4,9,3,23,3,20,273,86.0,2,48,0.0417,0.15,1.0,13.0,2.0,13.0,131.0,88.1,38.0,0.0769,2.0,10.0,1.0,7.0,142.0,84.4,48.0,0.2857,90.5,32.5,60.7,1011.3,0.0,8.3,5.2,198.0,S,6.31,4.09,7.77,night
746349,2024-08-20,2024,BOS,2024-08-20 19:10:00,19,5,6,11,4,14,11,16,305,80.8,8,55,0.1455,0.25,2.0,4.0,3.0,7.0,122.0,82.3,50.0,0.2857,2.0,10.0,8.0,9.0,183.0,79.6,63.0,0.2222,91.1,32.8,57.7,1010.7,0.0,8.9,5.6,202.0,S,6.37,3.85,8.13,night
746350,2024-08-21,2024,BOS,2024-08-21 13:10:00,13,1,4,5,2,19,5,15,290,84.1,2,48,0.0417,0.1333,1.0,9.0,2.0,8.0,144.0,83.5,40.0,0.125,1.0,10.0,3.0,7.0,146.0,84.6,40.0,0.1429,93.4,34.1,59.7,1012.6,0.4,8.2,5.1,145.0,SE,8.01,8.13,6.92,day
