game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
716389,2023-09-29,2023,NYY,2023-09-29 19:10:00,19,12,5,17,3,15,6,23,326,84.0,5,58,0.0862,0.1304,2.0,8.0,5.0,15.0,177.0,83.1,70.0,0.1333,1.0,7.0,1.0,8.0,149.0,85.2,47.0,0.125,80.8,27.1,52.0,984.2,0.0,14.4,8.9,170.0,S,8.24,11.77,3.72
716375,2023-09-30,2023,NYY,2023-09-30 18:10:00,18,2,5,7,1,22,7,24,311,81.7,2,53,0.0377,0.0417,1.0,9.0,2.0,12.0,144.0,81.4,44.0,0.0833,0.0,13.0,5.0,12.0,167.0,81.9,54.0,0.0,82.6,28.1,47.7,986.9,0.0,12.8,7.9,165.7,S,6.51,9.87,2.36
716352,2023-10-01,2023,NYY,2023-10-01 14:10:00,14,5,2,7,3,15,4,18,263,84.0,5,51,0.098,0.1667,3.0,8.0,1.0,11.0,133.0,83.5,48.0,0.2727,0.0,7.0,3.0,7.0,130.0,84.6,43.0,0.0,88.8,31.5,34.0,989.6,0.0,10.1,6.3,147.7,SE,2.21,5.45,-1.29
746335,2024-03-28,2024,MIN,2024-03-28 15:10:00,15,1,4,5,2,20,6,15,278,82.6,4,48,0.0833,0.1333,1.0,8.0,1.0,5.0,119.0,83.0,42.0,0.2,1.0,12.0,4.0,10.0,159.0,82.2,44.0,0.1,64.0,17.8,37.7,985.7,0.0,20.3,12.6,209.7,SW,19.58,20.23,16.56
746333,2024-03-30,2024,MIN,2024-03-30 15:10:00,15,1,5,6,0,17,6,12,296,83.6,3,47,0.0638,0.0,0.0,11.0,2.0,5.0,146.0,82.6,48.0,0.0,0.0,6.0,2.0,7.0,150.0,84.9,39.0,0.0,65.5,18.6,49.7,980.7,0.0,5.2,3.3,37.3,NE,-5.19,-5.11,-4.63
746332,2024-03-31,2024,MIN,2024-03-31 13:10:00,13,11,0,11,5,19,5,18,283,84.9,6,50,0.12,0.2778,5.0,7.0,3.0,14.0,153.0,84.5,59.0,0.3571,0.0,12.0,2.0,4.0,130.0,85.7,34.0,0.0,76.5,24.7,57.7,973.0,0.1,21.8,13.5,202.0,S,20.04,21.74,15.92
746327,2024-04-04,2024,CWS,2024-04-04 18:40:00,18,10,1,11,2,8,8,18,280,84.7,4,57,0.0702,0.1111,2.0,4.0,4.0,10.0,152.0,85.2,47.0,0.2,0.0,4.0,4.0,8.0,128.0,84.3,44.0,0.0,52.4,11.3,40.7,982.4,0.0,11.3,7.0,357.6,N,-7.65,-10.04,-4.35
746328,2024-04-05,2024,CWS,2024-04-05 18:40:00,18,2,1,3,1,17,8,11,257,84.6,4,42,0.0952,0.0909,0.0,10.0,4.0,7.0,142.0,85.1,39.0,0.0,1.0,7.0,4.0,4.0,115.0,84.0,31.0,0.25,55.3,12.9,50.3,985.9,0.0,13.7,8.5,91.3,E,-9.46,-5.5,-12.28
746329,2024-04-06,2024,CWS,2024-04-06 18:10:00,18,3,0,3,1,18,5,13,244,83.3,1,42,0.0238,0.0769,1.0,8.0,3.0,10.0,122.0,84.7,49.0,0.1,0.0,10.0,2.0,3.0,122.0,81.4,35.0,0.0,64.9,18.3,46.7,973.4,0.0,29.0,18.0,129.0,SE,-3.03,7.03,-12.72
746330,2024-04-07,2024,CWS,2024-04-07 13:10:00,13,5,3,8,2,14,6,17,281,81.3,2,53,0.0377,0.1176,2.0,6.0,3.0,5.0,131.0,82.6,35.0,0.4,0.0,8.0,3.0,12.0,150.0,80.5,54.0,0.0,66.9,19.4,28.3,972.4,0.0,27.8,17.3,229.7,SW,27.71,25.26,26.81
