game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
745430,2024-04-19,2024,TOR,2024-04-19 18:40:00,18,1,5,6,2,23,3,16,322,78.5,7,46,0.1522,0.125,1.0,14.0,2.0,5.0,161.0,77.6,60.0,0.2,1.0,9.0,1.0,11.0,161.0,79.5,57.0,0.0909,60.0,15.6,73.7,1013.5,0.0,10.3,6.4,291.9,W,-3.83,-6.86,-0.34
745431,2024-04-20,2024,TOR,2024-04-20 17:40:00,17,2,5,7,1,12,4,17,273,84.0,4,58,0.069,0.0588,0.0,8.0,3.0,9.0,135.0,84.0,53.0,0.0,1.0,4.0,1.0,8.0,138.0,84.0,51.0,0.125,62.4,16.9,70.0,1014.5,0.0,15.7,9.8,279.3,W,-2.55,-7.71,2.91
745434,2024-04-21,2024,TOR,2024-04-21 13:10:00,13,6,3,9,3,10,9,12,271,81.7,5,48,0.1042,0.25,1.0,6.0,9.0,6.0,158.0,83.5,41.0,0.1667,2.0,4.0,0.0,6.0,113.0,80.1,46.0,0.3333,66.4,19.1,67.3,1013.6,0.0,14.0,8.7,256.7,W,3.22,-1.62,7.67
745424,2024-04-26,2024,PHI,2024-04-26 18:40:00,18,3,9,12,6,19,5,20,296,85.5,8,54,0.1481,0.3,1.0,11.0,1.0,7.0,117.0,84.0,42.0,0.1429,5.0,8.0,4.0,13.0,179.0,86.6,57.0,0.3846,59.9,15.5,70.0,1012.8,0.1,15.6,9.7,266.3,W,1.0,-4.38,6.25
745425,2024-04-27,2024,PHI,2024-04-27 17:40:00,17,1,5,6,2,21,3,11,249,80.2,5,43,0.1163,0.1818,1.0,11.0,0.0,3.0,111.0,82.1,38.0,0.3333,1.0,10.0,3.0,8.0,138.0,78.5,43.0,0.125,62.8,17.1,67.0,1014.8,0.0,13.4,8.3,275.0,W,-1.17,-5.68,3.48
745428,2024-04-28,2024,PHI,2024-04-28 13:10:00,13,6,8,14,5,14,6,21,277,85.5,9,57,0.1579,0.2381,2.0,6.0,2.0,9.0,121.0,85.7,49.0,0.2222,3.0,8.0,4.0,12.0,156.0,85.3,48.0,0.25,67.0,19.4,59.0,1014.7,0.0,16.9,10.5,249.0,W,6.05,0.29,11.07
745427,2024-04-29,2024,CIN,2024-04-29 18:40:00,18,2,5,7,2,20,3,12,276,80.6,2,45,0.0444,0.1667,1.0,14.0,2.0,4.0,136.0,79.7,42.0,0.25,1.0,6.0,1.0,8.0,140.0,81.3,52.0,0.125,62.7,17.0,78.7,1009.8,0.0,8.4,5.2,242.7,SW,3.85,1.06,6.17
745426,2024-04-30,2024,CIN,2024-04-30 18:40:00,18,6,4,10,2,15,2,18,266,80.6,3,56,0.0536,0.1111,0.0,6.0,2.0,10.0,137.0,79.6,55.0,0.0,2.0,9.0,0.0,8.0,129.0,81.6,52.0,0.25,61.0,16.1,79.0,1010.1,0.0,12.7,7.9,211.4,SW,10.84,7.93,12.45
745423,2024-05-01,2024,CIN,2024-05-01 13:10:00,13,6,2,8,2,18,5,12,264,82.4,3,45,0.0667,0.1667,1.0,6.0,3.0,8.0,133.0,82.6,42.0,0.125,1.0,12.0,2.0,4.0,131.0,82.2,42.0,0.25,67.5,19.7,58.7,1009.1,0.0,18.7,11.6,239.7,SW,9.44,3.35,14.39
745421,2024-05-10,2024,LAD,2024-05-10 18:40:00,18,2,1,3,1,24,6,7,254,80.4,1,33,0.0303,0.1429,1.0,13.0,2.0,3.0,120.0,80.6,42.0,0.3333,0.0,11.0,3.0,4.0,134.0,80.1,35.0,0.0,61.9,16.6,72.7,1012.8,0.0,14.8,9.2,288.4,W,-4.65,-9.16,0.42
745422,2024-05-11,2024,LAD,2024-05-11 17:40:00,17,0,5,5,2,16,6,11,293,81.7,4,49,0.0816,0.1818,0.0,6.0,0.0,6.0,137.0,83.1,52.0,0.0,2.0,10.0,5.0,5.0,156.0,79.9,42.0,0.4,62.7,17.1,73.7,1012.3,0.0,13.0,8.1,265.9,W,0.92,-3.56,5.29
745419,2024-05-12,2024,LAD,2024-05-12 13:10:00,13,4,0,4,3,14,3,13,295,80.3,3,50,0.06,0.2308,3.0,5.0,2.0,9.0,150.0,80.2,59.0,0.3333,0.0,9.0,1.0,4.0,145.0,80.5,55.0,0.0,69.4,20.8,57.7,1012.1,0.0,17.9,11.1,262.0,W,2.5,-3.73,8.42
745420,2024-05-13,2024,COL,2024-05-13 18:40:00,18,4,5,9,3,10,12,13,301,81.5,6,55,0.1091,0.2308,3.0,4.0,11.0,4.0,160.0,87.5,42.0,0.75,0.0,6.0,1.0,9.0,141.0,77.0,56.0,0.0,61.6,16.5,74.7,1012.9,0.0,12.7,7.9,297.7,NW,-5.88,-9.36,-1.69
745418,2024-05-14,2024,COL,2024-05-14 18:40:00,18,3,6,9,2,19,5,21,295,81.3,1,51,0.0196,0.0952,0.0,6.0,4.0,11.0,145.0,84.1,50.0,0.0,2.0,13.0,1.0,10.0,150.0,78.7,54.0,0.2,61.0,16.1,73.0,1012.1,0.0,11.0,6.8,233.0,SW,6.62,3.22,9.23
745417,2024-05-15,2024,COL,2024-05-15 13:10:00,13,0,8,8,2,18,6,16,286,80.9,3,51,0.0588,0.125,0.0,9.0,4.0,4.0,147.0,81.1,42.0,0.0,2.0,9.0,2.0,12.0,139.0,80.8,51.0,0.1667,65.8,18.8,62.0,1012.0,0.0,14.2,8.8,261.3,W,2.14,-2.8,6.83
745415,2024-05-24,2024,NYY,2024-05-24 18:40:00,18,0,8,8,4,13,5,13,272,84.8,5,52,0.0962,0.3077,0.0,6.0,3.0,3.0,130.0,83.5,44.0,0.0,4.0,7.0,2.0,10.0,142.0,85.9,53.0,0.4,61.9,16.6,71.3,1012.4,0.0,14.0,8.7,263.0,W,1.71,-3.16,6.37
745411,2024-05-25,2024,NYY,2024-05-25 18:40:00,18,1,4,5,2,20,4,13,288,83.0,4,47,0.0851,0.1538,1.0,7.0,3.0,4.0,139.0,82.3,49.0,0.25,1.0,13.0,1.0,9.0,149.0,83.8,44.0,0.1111,60.1,15.6,73.3,1015.0,0.0,9.6,6.0,259.7,W,1.73,-1.62,4.86
