game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
718423,2023-04-26,2023,STL,2023-04-26 18:45:00,18,7,3,10,4,17,11,21,342,84.5,7,52,0.1346,0.1905,2.0,11.0,5.0,13.0,187.0,84.8,52.0,0.1538,2.0,6.0,6.0,8.0,155.0,84.2,44.0,0.25,52.7,11.5,97.0,1012.3,0.0,20.1,12.5,247.0,SW,18.53,20.11,14.72
718409,2023-04-27,2023,STL,2023-04-27 12:45:00,12,0,6,6,2,19,5,18,310,83.1,6,52,0.1154,0.1111,0.0,10.0,3.0,6.0,143.0,80.7,53.0,0.0,2.0,9.0,2.0,12.0,167.0,85.3,55.0,0.1667,59.4,15.2,85.7,1012.7,0.0,14.3,8.9,257.0,W,13.9,14.16,11.96
718293,2023-05-05,2023,MIL,2023-05-05 19:15:00,19,6,4,10,2,20,9,12,298,83.2,4,42,0.0952,0.1667,2.0,8.0,6.0,5.0,140.0,88.2,30.0,0.4,0.0,12.0,3.0,7.0,158.0,80.6,58.0,0.0,53.9,12.2,85.7,1017.2,1.4,21.7,13.5,225.3,SW,15.46,19.75,9.3
718287,2023-05-06,2023,MIL,2023-05-06 16:15:00,16,4,1,5,2,12,6,12,268,81.4,2,50,0.04,0.1667,2.0,5.0,1.0,6.0,120.0,79.7,46.0,0.3333,0.0,7.0,5.0,6.0,148.0,83.3,41.0,0.0,55.5,13.1,83.0,1017.8,0.0,20.5,12.7,254.0,W,19.68,20.42,16.56
718267,2023-05-07,2023,MIL,2023-05-07 13:05:00,13,3,7,10,3,20,6,25,321,81.9,6,55,0.1091,0.12,1.0,14.0,1.0,13.0,164.0,82.9,53.0,0.0769,2.0,6.0,5.0,12.0,157.0,81.1,62.0,0.1667,56.1,13.4,79.7,1019.4,0.0,22.7,14.1,259.0,W,22.28,22.42,19.46
718260,2023-05-08,2023,WSH,2023-05-08 18:45:00,18,1,5,6,1,10,4,17,237,83.0,1,55,0.0182,0.0588,1.0,6.0,3.0,6.0,126.0,81.7,43.0,0.1667,0.0,4.0,1.0,11.0,111.0,84.0,51.0,0.0,55.5,13.1,70.7,1017.1,0.0,24.3,15.1,268.3,W,24.26,23.03,22.55
718250,2023-05-09,2023,WSH,2023-05-09 18:45:00,18,4,1,5,1,14,5,20,281,81.1,2,57,0.0351,0.05,1.0,5.0,3.0,10.0,144.0,80.6,61.0,0.1,0.0,9.0,2.0,10.0,137.0,81.7,52.0,0.0,55.7,13.2,84.3,1014.5,0.0,29.9,18.6,271.0,W,29.9,27.91,28.27
718230,2023-05-10,2023,WSH,2023-05-10 12:45:00,12,6,11,17,4,12,10,20,277,84.5,7,61,0.1148,0.2,2.0,4.0,5.0,8.0,123.0,83.4,46.0,0.25,2.0,8.0,5.0,12.0,154.0,85.3,60.0,0.1667,55.9,13.3,73.0,1018.2,0.1,27.7,17.2,258.0,W,27.13,27.46,23.52
718170,2023-05-15,2023,PHI,2023-05-15 18:45:00,18,6,3,9,2,17,7,16,286,84.7,3,51,0.0588,0.125,1.0,8.0,2.0,10.0,137.0,82.7,51.0,0.1,1.0,9.0,5.0,6.0,149.0,87.3,38.0,0.1667,56.7,13.7,90.0,1016.9,0.0,21.0,13.0,252.7,W,20.05,20.98,16.7
718156,2023-05-16,2023,PHI,2023-05-16 18:45:00,18,4,3,7,1,21,7,20,286,83.7,3,49,0.0612,0.05,0.0,11.0,1.0,10.0,129.0,84.1,37.0,0.0,1.0,10.0,6.0,10.0,157.0,83.5,49.0,0.1,60.4,15.8,79.0,1012.9,0.0,24.1,15.0,254.7,W,23.27,24.05,19.69
