game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
777146,2025-07-11,2025,CLE,2025-07-11 19:10:00,19,5,4,9,3,19,18,13,402,77.4,4,56,0.0714,0.2308,2.0,9.0,9.0,5.0,194.0,77.6,63.0,0.4,1.0,10.0,6.0,8.0,208.0,77.3,73.0,0.125,76.8,24.9,84.0,990.4,0.7,9.3,5.8,194.0,S,-1.36,1.85,-4.42
777164,2025-07-11,2025,CLE,2025-07-10 18:40:00,18,2,4,6,4,15,4,7,254,83.8,4,45,0.0889,0.5714,1.0,6.0,3.0,2.0,127.0,85.7,41.0,0.5,3.0,9.0,1.0,5.0,127.0,81.8,38.0,0.6,76.1,24.5,71.7,991.2,1.2,5.5,3.4,64.4,NE,-3.67,-4.85,-2.05
777138,2025-07-12,2025,CLE,2025-07-12 15:10:00,15,2,6,8,1,20,7,13,318,82.1,2,45,0.0444,0.0769,0.0,11.0,2.0,6.0,135.0,81.6,43.0,0.0,1.0,9.0,5.0,7.0,183.0,82.4,67.0,0.1429,82.6,28.1,60.0,990.0,0.0,13.2,8.2,258.0,W,10.88,12.78,7.67
777120,2025-07-13,2025,CLE,2025-07-13 13:10:00,13,5,6,11,3,19,4,14,326,83.1,3,55,0.0545,0.2143,2.0,10.0,0.0,9.0,159.0,83.0,48.0,0.2222,1.0,9.0,3.0,5.0,167.0,83.2,51.0,0.2,79.5,26.4,52.3,995.2,0.0,3.0,1.9,218.9,SW,0.86,1.8,-0.19
777017,2025-07-25,2025,CHC,2025-07-25 18:40:00,18,12,5,17,5,12,5,27,311,84.1,6,65,0.0923,0.1852,4.0,8.0,1.0,18.0,185.0,83.8,85.0,0.2222,1.0,4.0,4.0,9.0,126.0,84.7,54.0,0.1111,75.2,24.0,92.0,994.8,0.0,7.6,4.7,32.7,NE,-1.34,-3.82,1.3
776994,2025-07-26,2025,CHC,2025-07-26 18:10:00,18,1,6,7,3,14,4,16,277,83.3,4,53,0.0755,0.1875,1.0,3.0,1.0,6.0,116.0,82.7,50.0,0.1667,2.0,11.0,3.0,10.0,161.0,83.8,52.0,0.2,78.2,25.7,88.0,993.0,1.3,10.2,6.3,191.7,S,-1.91,1.63,-5.22
776989,2025-07-27,2025,CHC,2025-07-27 13:10:00,13,4,5,9,2,21,6,15,303,81.1,2,46,0.0435,0.1333,2.0,8.0,0.0,8.0,126.0,84.3,44.0,0.25,0.0,13.0,6.0,7.0,177.0,78.7,59.0,0.0,83.4,28.5,77.7,996.3,0.1,6.2,3.9,110.3,E,-6.2,-5.9,-5.74
776972,2025-07-28,2025,PHI,2025-07-28 18:40:00,18,6,2,8,2,17,6,16,264,83.0,4,49,0.0816,0.125,2.0,6.0,2.0,10.0,116.0,83.6,39.0,0.2,0.0,11.0,4.0,6.0,148.0,82.4,44.0,0.0,83.1,28.4,79.3,997.0,0.0,2.8,1.7,71.6,E,-2.12,-2.62,-1.36
776952,2025-07-29,2025,PHI,2025-07-29 18:40:00,18,3,6,9,3,10,4,14,248,85.2,5,59,0.0847,0.2143,1.0,5.0,1.0,5.0,120.0,84.0,53.0,0.2,2.0,5.0,3.0,9.0,128.0,86.8,45.0,0.2222,86.0,30.0,65.0,996.7,0.0,5.8,3.6,173.7,S,-2.81,-0.89,-4.39
776939,2025-07-30,2025,PHI,2025-07-30 13:10:00,13,9,3,12,5,10,1,25,281,85.1,8,64,0.125,0.2,4.0,2.0,0.0,17.0,152.0,87.4,58.0,0.2353,1.0,8.0,1.0,8.0,129.0,82.6,51.0,0.125,73.8,23.2,87.3,996.8,3.6,11.9,7.4,40.8,NE,-3.73,-7.36,0.35
776833,2025-08-08,2025,CLE,2025-08-08 18:40:00,18,5,9,14,1,20,10,19,331,82.9,2,51,0.0392,0.0526,1.0,11.0,5.0,9.0,172.0,82.2,53.0,0.1111,0.0,9.0,5.0,10.0,159.0,83.6,53.0,0.0,87.3,30.7,52.0,994.4,0.0,13.1,8.1,173.3,S,-6.37,-2.08,-9.89
776814,2025-08-09,2025,CLE,2025-08-09 18:10:00,18,1,3,4,2,17,10,11,307,81.6,1,46,0.0217,0.1818,1.0,6.0,5.0,4.0,135.0,82.6,41.0,0.25,1.0,11.0,5.0,7.0,172.0,80.8,52.0,0.1429,88.3,31.3,50.7,994.1,0.0,16.7,10.4,181.0,S,-6.12,-0.44,-11.07
776798,2025-08-10,2025,CLE,2025-08-10 13:10:00,13,6,4,10,4,11,6,18,278,84.0,4,59,0.0678,0.2222,2.0,5.0,2.0,11.0,128.0,86.4,43.0,0.1818,2.0,6.0,4.0,7.0,150.0,82.3,59.0,0.2857,89.5,32.0,46.0,996.2,0.0,16.4,10.2,204.0,SW,0.43,6.03,-5.21
776781,2025-08-11,2025,DET,2025-08-11 18:40:00,18,1,2,3,2,20,3,12,269,83.0,2,43,0.0465,0.1667,1.0,7.0,1.0,4.0,120.0,83.7,49.0,0.25,1.0,13.0,1.0,8.0,149.0,82.3,46.0,0.125,84.5,29.2,59.3,993.6,0.0,9.9,6.2,203.7,SW,0.2,3.59,-3.21
776773,2025-08-12,2025,DET,2025-08-12 18:40:00,18,9,6,15,3,21,9,21,367,82.3,8,53,0.1509,0.1429,1.0,10.0,7.0,13.0,187.0,83.2,53.0,0.0769,2.0,11.0,2.0,8.0,180.0,81.4,58.0,0.25,77.3,25.2,83.7,991.3,0.4,9.0,5.6,243.3,SW,5.86,7.83,3.19
776754,2025-08-13,2025,DET,2025-08-13 13:10:00,13,0,1,1,0,18,6,7,262,84.1,3,42,0.0714,0.0,0.0,9.0,1.0,2.0,98.0,82.1,35.0,0.0,0.0,9.0,5.0,5.0,164.0,85.5,51.0,0.0,78.8,26.0,63.0,993.6,0.0,10.4,6.5,50.7,NE,-4.91,-7.75,-1.48
776639,2025-08-22,2025,MIN,2025-08-22 18:40:00,18,7,9,16,2,16,15,24,365,84.4,3,59,0.0508,0.0833,1.0,6.0,8.0,12.0,177.0,84.3,65.0,0.0833,1.0,10.0,6.0,12.0,188.0,84.6,48.0,0.0833,75.9,24.4,67.3,994.4,0.0,7.2,4.5,159.0,S,-4.96,-2.87,-6.44
