game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
531053,2018-08-03,2018,COL,2018-08-03 19:10:00,19,5,3,8,4,17,6,10,254,81.7,2,45,0.0444,0.4,2.0,10.0,4.0,4.0,141.0,82.3,39.0,0.5,2.0,7.0,2.0,6.0,113.0,81.1,36.0,0.3333,71.0,21.7,84.7,994.5,0.0,11.0,6.9,145.3,SE,-10.86,-9.53,-10.88,night
531068,2018-08-04,2018,COL,2018-08-04 18:10:00,18,8,4,12,5,17,7,17,304,83.6,6,48,0.125,0.2941,3.0,7.0,4.0,10.0,135.0,84.2,39.0,0.3,2.0,10.0,3.0,7.0,169.0,83.0,49.0,0.2857,86.3,30.2,49.7,992.6,0.0,16.3,10.1,201.0,S,-6.64,-1.14,-11.35,night
531083,2018-08-05,2018,COL,2018-08-05 13:10:00,13,4,5,9,4,24,9,16,318,85.7,2,58,0.0345,0.25,2.0,11.0,2.0,9.0,147.0,85.4,45.0,0.2222,2.0,13.0,6.0,7.0,171.0,86.0,45.0,0.2857,92.0,33.3,37.0,993.0,0.0,29.2,18.2,231.3,SW,3.22,12.97,-6.91,day
531116,2018-08-07,2018,SD,2018-08-07 19:10:00,19,5,11,16,5,17,11,22,334,86.0,8,59,0.1356,0.2273,2.0,8.0,5.0,8.0,147.0,88.2,39.0,0.25,3.0,9.0,6.0,14.0,187.0,84.4,50.0,0.2143,65.5,18.6,93.7,991.3,0.0,8.5,5.3,48.9,NE,-0.58,-3.44,2.36,night
531130,2018-08-08,2018,SD,2018-08-08 19:10:00,19,8,4,12,6,17,2,23,301,83.0,7,57,0.1228,0.2609,5.0,8.0,0.0,14.0,142.0,84.5,47.0,0.3571,1.0,9.0,2.0,9.0,159.0,81.6,47.0,0.1111,75.1,23.9,64.3,990.0,0.0,7.5,4.7,260.4,W,4.37,6.2,2.0,night
531139,2018-08-09,2018,SD,2018-08-09 13:10:00,13,4,8,12,3,18,7,23,307,81.9,3,54,0.0556,0.1304,0.0,11.0,1.0,10.0,142.0,79.8,51.0,0.0,3.0,7.0,6.0,13.0,165.0,84.3,44.0,0.2308,80.7,27.1,69.7,989.8,6.1,12.7,7.9,306.1,NW,12.58,12.49,11.15,day
531281,2018-08-20,2018,CIN,2018-08-20 19:10:00,19,5,2,7,4,15,3,15,251,83.0,4,49,0.0816,0.2667,2.0,5.0,2.0,12.0,136.0,82.5,43.0,0.1667,2.0,10.0,1.0,3.0,115.0,84.0,25.0,0.6667,69.6,20.9,91.7,987.7,1.4,19.8,12.3,67.3,NE,-7.53,-13.36,-0.81,night
531291,2018-08-21,2018,CIN,2018-08-21 19:10:00,19,7,9,16,3,19,5,27,330,82.3,6,61,0.0984,0.1111,2.0,10.0,2.0,13.0,175.0,85.3,46.0,0.1538,1.0,9.0,2.0,14.0,155.0,79.4,45.0,0.0714,67.1,19.5,86.0,992.9,2.0,16.5,10.3,323.3,NW,16.33,14.52,16.16,night
531306,2018-08-22,2018,CIN,2018-08-22 13:10:00,13,4,0,4,1,13,8,19,281,82.2,3,52,0.0577,0.0526,1.0,5.0,4.0,14.0,145.0,85.6,43.0,0.0714,0.0,8.0,3.0,5.0,136.0,78.7,41.0,0.0,75.6,24.2,37.0,996.8,0.0,18.7,11.6,314.7,NW,18.7,17.61,17.53,day
531336,2018-08-24,2018,PIT,2018-08-24 19:10:00,19,7,6,13,2,33,14,30,514,84.0,4,83,0.0482,0.0667,2.0,16.0,7.0,13.0,249.0,84.5,71.0,0.1538,0.0,17.0,4.0,17.0,265.0,83.5,67.0,0.0,66.4,19.1,84.7,989.7,0.4,22.2,13.8,166.0,S,-19.03,-13.97,-21.79,night
531351,2018-08-25,2018,PIT,2018-08-25 18:10:00,18,1,9,10,2,20,6,20,305,80.8,2,52,0.0385,0.1,1.0,11.0,0.0,6.0,141.0,80.1,42.0,0.1667,1.0,9.0,4.0,14.0,164.0,81.4,46.0,0.0714,77.0,25.0,83.7,990.4,0.3,6.6,4.1,124.2,SE,-6.45,-6.48,-5.64,night
531366,2018-08-26,2018,PIT,2018-08-26 13:10:00,13,7,4,11,5,13,2,16,271,81.8,5,53,0.0943,0.3125,3.0,8.0,1.0,8.0,136.0,81.2,44.0,0.375,2.0,5.0,0.0,8.0,135.0,82.4,49.0,0.25,83.0,28.3,80.7,992.7,0.0,13.9,8.7,116.3,SE,-13.2,-13.93,-10.88,day
531464,2018-09-03,2018,CHC,2018-09-03 13:10:00,13,4,3,7,1,21,6,13,292,82.5,2,44,0.0455,0.0769,0.0,10.0,4.0,7.0,159.0,81.5,41.0,0.0,1.0,11.0,2.0,6.0,133.0,83.7,36.0,0.1667,74.4,23.5,90.3,999.5,3.0,6.5,4.0,119.8,SE,-6.24,-6.44,-5.29,day
531479,2018-09-04,2018,CHC,2018-09-04 19:10:00,19,11,1,12,0,18,10,16,332,80.9,0,49,0.0,0.0,0.0,8.0,9.0,11.0,194.0,81.2,51.0,0.0,0.0,10.0,1.0,5.0,138.0,80.6,30.0,0.0,76.6,24.8,83.7,995.9,0.6,15.1,9.4,165.2,S,-13.05,-9.67,-14.86,night
531494,2018-09-05,2018,CHC,2018-09-05 19:10:00,19,4,6,10,3,15,4,21,289,86.1,4,54,0.0741,0.1429,1.0,7.0,3.0,8.0,150.0,84.2,45.0,0.125,2.0,8.0,1.0,13.0,139.0,88.4,39.0,0.1538,67.7,19.8,99.0,999.6,6.0,11.4,7.1,29.7,NE,3.01,-0.92,6.57,night
531522,2018-09-07,2018,SF,2018-09-07 19:10:00,19,4,2,6,2,26,10,8,281,78.9,2,33,0.0606,0.25,1.0,13.0,6.0,3.0,150.0,82.8,29.0,0.3333,1.0,13.0,2.0,5.0,131.0,75.7,35.0,0.2,62.7,17.1,72.3,1001.8,0.0,20.7,12.9,30.7,NE,5.12,-2.04,11.68,night
531537,2018-09-08,2018,SF,2018-09-08 18:10:00,18,4,3,7,3,22,6,11,283,82.1,3,40,0.075,0.2727,2.0,9.0,3.0,5.0,123.0,83.5,35.0,0.4,1.0,13.0,3.0,6.0,160.0,80.7,37.0,0.1667,63.0,17.2,79.7,998.7,0.1,24.0,14.9,32.3,NE,5.26,-3.06,12.95,night
531552,2018-09-09,2018,SF,2018-09-09 13:10:00,13,6,3,9,2,13,4,14,269,85.1,4,51,0.0784,0.1429,1.0,5.0,2.0,5.0,132.0,85.6,28.0,0.2,1.0,8.0,1.0,9.0,137.0,84.8,42.0,0.1111,63.7,17.6,64.0,996.5,0.0,22.8,14.1,52.3,NE,-2.91,-10.45,4.99,day
531614,2018-09-14,2018,PIT,2018-09-14 19:10:00,19,7,4,11,4,19,8,18,325,84.3,5,49,0.102,0.2222,3.0,9.0,2.0,11.0,156.0,85.1,41.0,0.2727,1.0,10.0,5.0,7.0,169.0,83.4,40.0,0.1429,68.3,20.2,92.3,997.9,0.0,6.9,4.3,150.6,SE,-6.65,-5.61,-6.88,night
531629,2018-09-15,2018,PIT,2018-09-15 18:10:00,18,1,3,4,1,16,6,12,295,82.2,1,47,0.0213,0.0833,1.0,8.0,2.0,7.0,127.0,82.4,38.0,0.1429,0.0,8.0,4.0,5.0,168.0,81.9,38.0,0.0,69.2,20.7,86.3,998.1,0.0,6.3,3.9,81.5,E,-3.75,-5.25,-1.79,night
531644,2018-09-16,2018,PIT,2018-09-16 13:10:00,13,2,3,5,2,17,7,10,274,81.5,2,45,0.0444,0.2,2.0,9.0,2.0,5.0,142.0,82.7,42.0,0.4,0.0,8.0,4.0,5.0,132.0,79.8,30.0,0.0,74.7,23.7,85.3,996.0,0.0,12.1,7.5,100.0,E,-9.93,-11.72,-6.95,day
531650,2018-09-17,2018,CIN,2018-09-17 18:40:00,18,8,0,8,2,14,4,19,283,85.8,3,55,0.0545,0.1053,2.0,7.0,3.0,11.0,137.0,87.5,40.0,0.1818,0.0,7.0,1.0,8.0,146.0,84.0,37.0,0.0,80.4,26.9,70.3,989.3,0.0,5.1,3.2,222.3,SW,-0.24,1.53,-1.98,night
531664,2018-09-18,2018,CIN,2018-09-18 18:40:00,18,1,3,4,1,21,4,12,264,82.7,1,43,0.0233,0.0833,0.0,11.0,2.0,3.0,112.0,77.6,28.0,0.0,1.0,10.0,2.0,9.0,152.0,86.7,35.0,0.1111,63.9,17.7,89.3,991.9,0.0,9.3,5.8,71.6,E,-4.15,-6.74,-1.07,night
531679,2018-09-19,2018,CIN,2018-09-19 18:40:00,18,7,0,7,2,16,7,9,278,80.8,3,43,0.0698,0.2222,2.0,7.0,2.0,7.0,141.0,82.3,44.0,0.2857,0.0,9.0,4.0,2.0,137.0,78.4,28.0,0.0,62.5,17.0,91.3,993.5,1.5,10.5,6.5,65.0,NE,-3.58,-6.73,0.0,night
531797,2018-09-28,2018,DET,2018-09-28 19:10:00,19,6,5,11,4,19,3,18,308,81.0,4,47,0.0851,0.2222,3.0,9.0,2.0,11.0,151.0,80.9,41.0,0.2727,1.0,10.0,1.0,7.0,157.0,81.1,36.0,0.1429,48.7,9.3,66.0,1000.2,0.0,11.7,7.2,274.3,W,8.85,10.92,5.72,night
531812,2018-09-29,2018,DET,2018-09-29 18:10:00,18,6,5,11,3,23,7,16,317,79.9,4,45,0.0889,0.1875,2.0,12.0,4.0,8.0,163.0,83.0,36.0,0.25,1.0,11.0,3.0,8.0,154.0,77.2,41.0,0.125,51.0,10.5,73.3,1003.1,0.9,7.3,4.5,87.0,E,-4.86,-6.42,-2.72,night
531827,2018-09-30,2018,DET,2018-09-30 14:10:00,14,11,0,11,2,19,5,19,311,84.6,4,51,0.0784,0.1053,2.0,9.0,3.0,12.0,181.0,85.5,46.0,0.1667,0.0,10.0,1.0,7.0,130.0,83.3,36.0,0.0,55.9,13.3,83.3,998.9,0.5,15.1,9.4,59.3,NE,-3.74,-8.52,1.49,day
567552,2019-03-28,2019,STL,2019-03-28 13:10:00,13,5,4,9,6,16,4,12,272,85.3,5,46,0.1087,0.5,3.0,5.0,2.0,7.0,127.0,85.9,36.0,0.4286,3.0,11.0,2.0,5.0,145.0,84.6,31.0,0.6,53.7,12.1,66.3,993.4,0.0,10.5,6.5,54.7,NE,-1.77,-5.2,1.88,day
567553,2019-03-29,2019,STL,2019-03-29 19:10:00,19,5,9,14,5,18,9,22,345,84.9,4,55,0.0727,0.2273,2.0,8.0,2.0,8.0,151.0,83.3,40.0,0.25,3.0,10.0,6.0,14.0,194.0,86.1,55.0,0.2143,36.1,2.3,80.7,993.1,0.1,10.4,6.4,39.6,NE,0.98,-2.61,4.45,night
