game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
717598,2023-06-27,2023,HOU,2023-06-27 18:45:00,18,4,2,6,2,16,5,15,250,86.3,5,48,0.1042,0.1333,1.0,9.0,4.0,8.0,124.0,87.2,37.0,0.125,1.0,7.0,1.0,7.0,126.0,85.5,45.0,0.1429,82.8,28.2,48.0,994.9,0.0,7.3,4.5,30.8,NE,-7.08,-7.26,-6.04,night
717582,2023-06-28,2023,HOU,2023-06-28 18:45:00,18,7,10,17,5,18,9,22,335,81.8,6,57,0.1053,0.2273,3.0,10.0,1.0,11.0,166.0,83.0,53.0,0.2727,2.0,8.0,8.0,11.0,169.0,80.6,55.0,0.1818,88.4,31.3,45.3,993.1,0.0,16.1,10.0,161.7,S,7.23,11.71,1.87,night
717566,2023-06-29,2023,HOU,2023-06-29 18:15:00,18,0,14,14,2,11,10,22,331,81.7,3,62,0.0484,0.0909,0.0,3.0,2.0,4.0,113.0,80.9,46.0,0.0,2.0,8.0,8.0,18.0,218.0,82.2,69.0,0.1111,85.1,29.5,67.0,994.5,0.0,11.9,7.4,101.5,E,-6.57,-2.78,-9.57,night
717545,2023-07-01,2023,NYY,2023-07-01 13:15:00,13,11,4,15,3,9,13,22,343,84.3,4,62,0.0645,0.1364,2.0,4.0,6.0,12.0,160.0,85.4,57.0,0.1667,1.0,5.0,7.0,10.0,183.0,83.2,61.0,0.1,92.5,33.6,48.7,993.0,0.0,10.0,6.2,213.0,SW,9.81,9.94,8.51,day
717550,2023-07-01,2023,NYY,2023-06-30 19:15:00,19,2,6,8,1,14,8,17,281,82.5,3,54,0.0556,0.0588,1.0,10.0,5.0,7.0,156.0,82.6,44.0,0.1429,0.0,4.0,3.0,10.0,125.0,82.5,48.0,0.0,79.3,26.3,92.7,994.5,0.0,7.3,4.5,93.8,E,-4.78,-2.63,-6.37,night
717524,2023-07-02,2023,NYY,2023-07-02 13:15:00,13,5,1,6,1,16,7,14,276,84.7,2,47,0.0426,0.0714,1.0,7.0,2.0,11.0,140.0,85.0,43.0,0.0909,0.0,9.0,5.0,3.0,136.0,84.5,35.0,0.0,84.0,28.9,54.3,991.8,0.9,20.0,12.4,273.0,W,13.41,7.51,17.69,day
717407,2023-07-14,2023,WSH,2023-07-14 18:05:00,18,5,7,12,3,18,3,14,284,83.4,4,56,0.0714,0.2143,3.0,10.0,1.0,6.0,135.0,83.2,40.0,0.5,0.0,8.0,2.0,8.0,149.0,83.5,56.0,0.0,83.7,28.7,68.3,992.9,0.0,8.4,5.2,237.5,SW,8.17,7.06,8.3,night
717396,2023-07-15,2023,WSH,2023-07-15 18:15:00,18,9,6,15,4,13,4,28,334,82.2,4,64,0.0625,0.1429,2.0,4.0,1.0,17.0,164.0,83.1,68.0,0.1176,2.0,9.0,3.0,11.0,170.0,81.2,60.0,0.1818,81.7,27.6,59.3,994.8,0.0,13.3,8.3,305.5,NW,2.19,-2.43,6.54,night
717380,2023-07-16,2023,WSH,2023-07-16 13:15:00,13,8,4,12,3,13,10,17,306,81.6,3,55,0.0545,0.1765,2.0,4.0,5.0,13.0,162.0,82.7,60.0,0.1538,1.0,9.0,5.0,4.0,144.0,80.3,47.0,0.25,92.5,33.6,31.7,997.1,0.2,18.8,11.7,290.6,W,7.77,1.43,13.17,day
717374,2023-07-17,2023,MIA,2023-07-17 18:45:00,18,6,4,10,2,10,5,23,312,83.0,6,62,0.0968,0.087,0.0,6.0,4.0,11.0,170.0,83.9,58.0,0.0,2.0,4.0,1.0,12.0,142.0,82.2,58.0,0.1667,78.6,25.9,72.0,996.1,0.0,4.8,3.0,252.7,W,4.28,3.25,4.79,night
717357,2023-07-18,2023,MIA,2023-07-18 18:45:00,18,5,2,7,2,27,8,17,311,83.5,3,47,0.0638,0.1176,2.0,14.0,5.0,6.0,156.0,80.0,35.0,0.3333,0.0,13.0,2.0,11.0,155.0,85.5,59.0,0.0,79.5,26.4,77.0,996.0,0.0,4.3,2.7,294.3,NW,1.51,0.06,2.78,night
717351,2023-07-19,2023,MIA,2023-07-19 13:15:00,13,6,4,10,2,11,4,23,294,83.5,3,60,0.05,0.087,1.0,7.0,3.0,11.0,128.0,82.9,43.0,0.0909,1.0,4.0,1.0,12.0,166.0,83.8,72.0,0.0833,85.1,29.5,66.3,997.9,0.0,5.7,3.6,151.3,SE,1.61,3.4,-0.37,day
717238,2023-07-27,2023,CHC,2023-07-27 18:45:00,18,3,10,13,3,14,8,22,338,84.8,4,62,0.0645,0.1364,2.0,8.0,3.0,8.0,143.0,86.5,55.0,0.25,1.0,6.0,5.0,14.0,195.0,83.5,67.0,0.0714,93.7,34.3,51.0,996.2,0.0,11.0,6.8,225.9,SW,11.0,10.27,10.4,night
717226,2023-07-28,2023,CHC,2023-07-28 19:15:00,19,2,3,5,3,17,7,15,283,83.1,5,47,0.1064,0.2,2.0,12.0,2.0,7.0,143.0,83.9,43.0,0.2857,1.0,5.0,5.0,8.0,140.0,82.5,48.0,0.125,90.2,32.3,56.7,996.9,0.0,15.6,9.7,207.7,SW,14.92,15.62,12.43,night
717213,2023-07-29,2023,CHC,2023-07-29 18:15:00,18,1,5,6,2,11,8,15,272,84.5,2,54,0.037,0.1333,0.0,5.0,5.0,5.0,143.0,82.8,45.0,0.0,2.0,6.0,3.0,10.0,129.0,86.5,39.0,0.2,78.3,25.7,85.0,999.0,7.9,6.5,4.1,278.1,W,3.93,1.9,5.48,night
717195,2023-07-30,2023,CHC,2023-07-30 13:15:00,13,3,0,3,0,8,2,13,249,81.3,1,54,0.0185,0.0,0.0,2.0,2.0,8.0,106.0,82.1,45.0,0.0,0.0,6.0,0.0,5.0,143.0,80.6,57.0,0.0,86.7,30.4,52.3,1001.5,0.0,6.3,3.9,21.6,N,-5.81,-6.32,-4.6,day
717174,2023-08-01,2023,MIN,2023-08-01 18:45:00,18,2,3,5,1,16,2,14,275,83.2,5,51,0.098,0.0714,1.0,8.0,1.0,7.0,138.0,80.0,52.0,0.1429,0.0,8.0,1.0,7.0,137.0,86.8,47.0,0.0,82.1,27.8,56.0,1001.3,0.0,8.4,5.2,146.5,SE,1.68,4.41,-1.24,night
717155,2023-08-02,2023,MIN,2023-08-02 18:45:00,18,7,3,10,5,19,4,14,274,84.3,6,43,0.1395,0.3571,4.0,10.0,1.0,10.0,150.0,84.3,52.0,0.4,1.0,9.0,3.0,4.0,124.0,84.4,47.0,0.25,78.5,25.8,85.7,998.3,15.8,10.6,6.6,72.1,E,-9.44,-7.22,-10.52,night
717145,2023-08-03,2023,MIN,2023-08-03 18:45:00,18,3,5,8,3,15,4,15,257,82.8,3,54,0.0556,0.2,1.0,11.0,0.0,8.0,105.0,84.0,37.0,0.125,2.0,4.0,4.0,7.0,152.0,82.0,55.0,0.2857,81.6,27.5,78.3,996.1,0.0,5.6,3.5,115.6,SE,-1.85,0.06,-3.53,night
717127,2023-08-04,2023,COL,2023-08-04 19:15:00,19,4,9,13,3,12,5,29,305,84.4,7,69,0.1014,0.1034,3.0,4.0,1.0,14.0,130.0,85.9,52.0,0.2143,0.0,8.0,4.0,15.0,175.0,83.1,60.0,0.0,79.9,26.6,83.0,995.6,0.0,9.6,6.0,124.7,SE,-1.72,1.62,-4.86,night
