game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
661254,2022-07-31,2022,KC,2022-07-31 13:35:00,13,6,8,14,4,15,12,16,351,82.0,4,54,0.0741,0.25,2.0,6.0,6.0,7.0,169.0,84.2,59.0,0.2857,2.0,9.0,6.0,9.0,182.0,79.4,49.0,0.2222,85.7,29.8,37.7,1020.0,0.0,13.2,8.2,198.3,S,8.63,11.53,4.69
661268,2022-08-01,2022,SEA,2022-08-01 19:05:00,19,7,2,9,5,11,6,17,285,82.5,7,56,0.125,0.2941,4.0,8.0,3.0,10.0,143.0,82.4,55.0,0.4,1.0,3.0,3.0,7.0,142.0,82.6,53.0,0.1429,76.7,24.8,70.3,1010.4,0.0,7.9,4.9,218.4,SW,6.93,7.83,5.19
661253,2022-08-02,2022,SEA,2022-08-02 19:05:00,19,6,8,14,6,17,11,18,327,85.1,5,51,0.098,0.3333,3.0,9.0,7.0,10.0,161.0,85.2,46.0,0.3,3.0,8.0,4.0,8.0,166.0,85.0,52.0,0.375,85.1,29.5,53.0,1008.2,0.0,6.0,3.7,16.9,N,-3.83,-5.19,-2.01
661293,2022-08-03,2022,SEA,2022-08-03 13:05:00,13,3,7,10,5,17,4,15,262,85.1,6,49,0.1224,0.3333,1.0,8.0,3.0,5.0,130.0,83.9,40.0,0.2,4.0,9.0,1.0,10.0,132.0,86.3,37.0,0.4,88.2,31.2,39.3,1014.6,0.0,8.2,5.1,231.6,SW,7.89,8.18,6.64
661283,2022-08-15,2022,TB,2022-08-15 19:05:00,19,0,4,4,0,22,5,14,293,79.9,2,43,0.0465,0.0,0.0,12.0,1.0,7.0,121.0,77.5,42.0,0.0,0.0,10.0,4.0,7.0,172.0,81.9,54.0,0.0,74.4,23.5,55.3,1014.3,0.0,10.1,6.3,176.7,S,3.34,6.41,-0.13
661250,2022-08-16,2022,TB,2022-08-16 19:05:00,19,1,3,4,1,12,1,8,272,78.3,2,50,0.04,0.125,0.0,8.0,1.0,4.0,147.0,76.6,52.0,0.0,1.0,4.0,0.0,4.0,125.0,80.0,50.0,0.25,75.4,24.1,57.0,1014.7,0.0,8.3,5.1,169.7,S,1.75,4.41,-1.12
661266,2022-08-17,2022,TB,2022-08-17 19:05:00,19,8,7,15,4,22,10,19,323,79.1,3,53,0.0566,0.2105,3.0,9.0,4.0,10.0,152.0,80.1,49.0,0.3,1.0,13.0,6.0,9.0,171.0,78.2,48.0,0.1111,75.4,24.1,49.7,1013.3,0.3,7.9,4.9,348.2,N,-1.46,-4.02,1.27
661265,2022-08-18,2022,TOR,2022-08-18 19:05:00,19,2,9,11,1,19,5,20,290,80.7,3,55,0.0545,0.05,0.0,13.0,2.0,7.0,127.0,80.5,38.0,0.0,1.0,6.0,3.0,13.0,163.0,80.8,60.0,0.0769,79.2,26.2,44.0,1012.0,0.0,8.5,5.3,17.6,N,-5.48,-7.37,-2.92
661319,2022-08-19,2022,TOR,2022-08-19 19:05:00,19,0,4,4,1,15,3,12,245,84.6,4,50,0.08,0.0833,0.0,8.0,1.0,4.0,113.0,84.8,42.0,0.0,1.0,7.0,2.0,8.0,132.0,84.4,48.0,0.125,78.7,25.9,58.0,1017.0,0.0,19.8,12.3,173.7,S,5.5,11.66,-1.32
661240,2022-08-20,2022,TOR,2022-08-20 13:05:00,13,2,5,7,2,20,3,16,293,81.0,2,49,0.0408,0.125,1.0,11.0,1.0,9.0,146.0,82.0,54.0,0.1111,1.0,9.0,2.0,7.0,147.0,79.8,45.0,0.1429,89.2,31.8,39.7,1019.7,0.0,15.8,9.8,184.0,S,7.05,11.46,1.79
661239,2022-08-21,2022,TOR,2022-08-21 13:35:00,13,4,2,6,2,18,6,11,286,82.7,4,44,0.0909,0.1818,1.0,12.0,2.0,6.0,132.0,82.5,40.0,0.1667,1.0,6.0,4.0,5.0,154.0,82.9,52.0,0.2,81.7,27.6,58.0,1018.6,0.0,17.0,10.6,154.0,SE,-1.04,4.83,-6.78
661238,2022-08-22,2022,NYM,2022-08-22 19:05:00,19,4,2,6,2,9,2,12,238,84.8,1,53,0.0189,0.1667,1.0,4.0,1.0,8.0,119.0,84.2,44.0,0.125,1.0,5.0,1.0,4.0,119.0,85.4,43.0,0.25,74.5,23.6,85.3,1009.7,1.4,5.5,3.4,170.1,S,1.2,2.96,-0.71
661237,2022-08-23,2022,NYM,2022-08-23 19:05:00,19,4,2,6,1,14,8,17,296,82.0,2,50,0.04,0.0588,1.0,8.0,3.0,8.0,139.0,83.6,38.0,0.125,0.0,6.0,4.0,9.0,157.0,80.9,52.0,0.0,77.4,25.2,70.0,1009.4,5.7,10.3,6.4,266.2,W,9.72,8.01,10.26
661236,2022-09-05,2022,MIN,2022-09-05 13:05:00,13,5,2,7,4,15,7,13,271,82.2,4,44,0.0909,0.3077,3.0,6.0,3.0,7.0,135.0,81.8,43.0,0.4286,1.0,9.0,4.0,6.0,136.0,82.6,41.0,0.1667,82.7,28.2,59.3,1017.7,0.9,7.2,4.5,144.6,SE,-1.61,0.89,-3.91
661235,2022-09-07,2022,MIN,2022-09-06 19:05:00,19,7,1,8,2,24,12,14,330,79.4,4,40,0.1,0.1429,1.0,7.0,9.0,6.0,182.0,76.8,55.0,0.1667,1.0,17.0,2.0,8.0,148.0,83.2,38.0,0.125,70.0,21.1,86.7,1014.9,1.5,13.7,8.5,73.3,E,-13.6,-12.3,-13.25
661251,2022-09-07,2022,MIN,2022-09-07 15:05:00,15,5,4,9,3,25,7,20,366,81.0,4,62,0.0645,0.15,2.0,14.0,2.0,9.0,190.0,80.8,63.0,0.2222,1.0,11.0,3.0,11.0,176.0,81.2,64.0,0.0909,73.3,22.9,67.7,1013.6,0.0,16.4,10.2,63.0,NE,-16.38,-15.84,-14.95
661252,2022-09-08,2022,MIN,2022-09-08 19:05:00,19,3,4,7,2,16,5,17,290,79.2,1,54,0.0185,0.1176,1.0,10.0,3.0,9.0,156.0,81.5,49.0,0.1111,1.0,6.0,1.0,8.0,134.0,76.8,48.0,0.125,69.1,20.6,75.7,1011.8,0.0,6.1,3.8,95.3,E,-5.36,-4.07,-6.01
