game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
777854,2025-05-19,2025,AZ,2025-05-19 19:10:00,19,5,9,14,6,7,5,17,322,85.9,10,64,0.1562,0.3529,3.0,2.0,2.0,6.0,151.0,86.7,58.0,0.5,3.0,5.0,3.0,11.0,171.0,85.1,68.0,0.2727,69.8,21.0,49.3,993.2,0.0,4.4,2.7,201.3,S,4.4,4.17,4.1,night
777838,2025-05-20,2025,AZ,2025-05-20 19:10:00,19,4,3,7,2,20,8,14,332,82.1,4,52,0.0769,0.1429,0.0,7.0,3.0,7.0,167.0,84.5,54.0,0.0,2.0,13.0,2.0,7.0,165.0,79.2,45.0,0.2857,76.0,24.4,35.0,992.0,0.0,5.4,3.4,220.3,SW,5.14,4.26,5.4,night
777824,2025-05-21,2025,AZ,2025-05-21 19:10:00,19,3,1,4,2,20,2,12,243,84.9,3,42,0.0714,0.1667,1.0,9.0,1.0,5.0,109.0,84.9,36.0,0.2,1.0,11.0,1.0,7.0,134.0,84.9,48.0,0.1429,74.4,23.6,39.3,992.5,0.0,6.3,3.9,198.3,S,6.32,6.09,5.78,night
777708,2025-05-30,2025,NYY,2025-05-30 19:10:00,19,8,5,13,6,10,6,21,271,87.5,7,60,0.1167,0.2857,2.0,4.0,1.0,12.0,135.0,84.8,49.0,0.1667,4.0,6.0,4.0,9.0,136.0,90.4,45.0,0.4444,74.0,23.3,54.0,993.6,0.0,8.2,5.1,199.0,S,8.22,7.89,7.55,night
777698,2025-05-31,2025,NYY,2025-05-31 16:15:00,16,18,2,20,7,14,11,28,335,83.6,9,61,0.1475,0.25,5.0,5.0,7.0,21.0,189.0,85.6,72.0,0.2381,2.0,9.0,4.0,7.0,146.0,80.5,47.0,0.2857,83.4,28.5,38.0,992.4,0.0,11.3,7.0,226.0,SW,10.33,8.17,11.25,day
777682,2025-06-01,2025,NYY,2025-06-01 16:10:00,16,3,7,10,4,21,7,17,346,81.7,4,48,0.0833,0.2353,3.0,10.0,0.0,6.0,140.0,82.5,37.0,0.5,1.0,11.0,7.0,11.0,206.0,81.3,58.0,0.0909,76.3,24.6,45.3,991.8,0.0,13.1,8.1,225.0,SW,12.07,9.63,13.05,day
777675,2025-06-02,2025,NYM,2025-06-02 19:10:00,19,3,4,7,2,18,7,17,326,82.5,6,58,0.1034,0.1176,1.0,10.0,4.0,9.0,190.0,82.3,62.0,0.1111,1.0,8.0,2.0,8.0,136.0,82.8,54.0,0.125,65.2,18.4,67.7,994.6,0.0,8.0,5.0,214.7,SW,7.85,6.8,7.96,night
777657,2025-06-03,2025,NYM,2025-06-03 19:10:00,19,6,5,11,3,18,7,15,321,83.4,6,55,0.1091,0.2,2.0,12.0,3.0,7.0,168.0,80.8,46.0,0.2857,1.0,6.0,3.0,8.0,153.0,85.5,57.0,0.125,62.4,16.9,82.0,992.7,0.0,6.9,4.3,221.7,SW,6.55,5.37,6.93,night
777638,2025-06-04,2025,NYM,2025-06-04 19:10:00,19,1,6,7,3,17,5,10,297,85.5,4,47,0.0851,0.3,1.0,10.0,1.0,6.0,147.0,85.5,49.0,0.1667,2.0,7.0,4.0,4.0,150.0,85.4,48.0,0.5,62.2,16.8,79.7,992.3,0.0,7.6,4.7,230.3,SW,6.72,5.1,7.53,night
777631,2025-06-05,2025,NYM,2025-06-05 13:10:00,13,6,5,11,3,14,11,20,301,83.7,6,55,0.1091,0.15,0.0,7.0,3.0,9.0,120.0,84.7,39.0,0.0,3.0,7.0,6.0,11.0,181.0,83.1,65.0,0.2727,72.2,22.3,56.3,992.5,0.0,10.7,6.6,226.7,SW,9.76,7.68,10.67,day
