game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
662493,2022-06-29,2022,PIT,2022-06-29 13:05:00,13,7,8,15,5,14,11,25,331,81.6,7,59,0.1186,0.2,85.0,29.5,38.0,1020.3,0.0,13.2,8.2,191.5,S,12.99,13.07,11.35
662492,2022-07-01,2022,MIA,2022-07-01 18:05:00,18,3,6,9,2,14,6,17,275,78.6,0,56,0.0,0.1176,81.0,27.2,73.0,1013.8,0.2,11.0,6.9,198.6,S,11.01,10.6,10.09
662482,2022-07-02,2022,MIA,2022-07-02 16:05:00,16,3,5,8,2,12,8,14,306,80.6,4,55,0.0727,0.1429,84.3,29.1,63.7,1010.9,1.2,11.4,7.1,273.1,W,3.79,-0.12,7.24
662486,2022-07-03,2022,MIA,2022-07-03 13:35:00,13,4,7,11,3,19,8,13,341,82.0,5,50,0.1,0.2308,85.8,29.9,44.0,1015.0,0.0,6.7,4.1,358.3,N,-6.08,-6.65,-4.78
662541,2022-07-04,2022,MIA,2022-07-04 11:05:00,11,2,3,5,1,12,4,18,251,82.5,1,61,0.0164,0.0556,84.6,29.2,31.3,1020.3,0.0,4.5,2.8,95.7,E,-1.3,0.25,-2.7
662517,2022-07-13,2022,SEA,2022-07-13 12:05:00,12,4,6,10,5,14,6,18,281,83.0,5,56,0.0893,0.2778,86.8,30.5,48.0,1011.0,0.0,4.8,3.0,236.3,SW,3.99,2.84,4.66
662531,2022-07-13,2022,SEA,2022-07-12 19:05:00,19,1,2,3,2,13,8,13,272,84.7,3,48,0.0625,0.1538,75.1,23.9,87.7,1008.5,4.0,12.7,7.9,223.1,SW,11.92,9.66,12.73
662518,2022-07-14,2022,ATL,2022-07-14 19:05:00,19,4,5,9,5,15,3,17,283,82.3,3,53,0.0566,0.2941,74.9,23.8,81.3,1015.7,0.1,5.4,3.3,292.0,W,0.04,-1.8,1.88
662516,2022-07-15,2022,ATL,2022-07-15 19:05:00,19,4,8,12,3,21,8,20,335,81.1,4,53,0.0755,0.15,75.7,24.3,74.7,1017.5,0.1,8.0,5.0,172.5,S,6.93,7.88,5.14
662483,2022-07-16,2022,ATL,2022-07-16 16:05:00,16,3,6,9,2,12,1,16,265,83.8,4,57,0.0702,0.125,76.6,24.8,79.0,1014.4,9.4,6.4,4.0,118.8,SE,0.7,2.82,-1.5
662530,2022-07-17,2022,ATL,2022-07-17 13:35:00,13,7,3,10,2,15,4,13,269,83.4,2,50,0.04,0.1538,86.4,30.2,62.7,1013.5,1.1,6.4,4.0,167.6,S,5.25,6.18,3.68
662477,2022-07-29,2022,STL,2022-07-29 19:05:00,19,2,6,8,2,15,3,14,263,84.4,3,53,0.0566,0.1429,74.2,23.5,92.3,1012.2,3.8,6.8,4.2,352.0,N,-5.83,-6.65,-4.3
662476,2022-07-30,2022,STL,2022-07-30 19:15:00,19,7,6,13,4,12,6,18,280,83.7,4,55,0.0727,0.2222,79.7,26.5,57.7,1019.1,0.0,6.2,3.8,203.6,SW,6.17,5.75,5.84
662475,2022-07-31,2022,STL,2022-07-31 13:35:00,13,0,5,5,2,20,5,12,277,80.3,3,45,0.0667,0.1667,83.2,28.5,56.3,1018.3,0.6,14.2,8.8,193.0,S,14.04,14.0,12.39
